lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
ACER1	-0.13	-0.017	0.097	0.772	5.688	0.459	0.058	0	0	1	1	1	7
ACHE	-0.047	-0.006	0.036	0.787	4.998	0.544	0.021	0	0	1	1	1	7
ACIN1	-0.05	-0.008	0.034	0.703	6.949	0.73	0.021	0	0	1	1	1	11
ACKR1	-1.205	-0.278	0.649	0.557	1.389	0.239	0.473	0.251	28.012	1.389	1	1	2
ACN9	-0.079	-0.003	0.072	0.933	9.593	0.088	0.038	0.003	47.88	1.919	1	1	6
ACO1	-0.028	0.012	0.052	0.554	4.069	0.851	0.02	0	0	1	1	1	9
ACO2	-0.03	-0.002	0.026	0.908	4.639	0.795	0.014	0	0	1	1	1	9
ACOD1	-0.141	0.051	0.242	0.605	1.221	0.748	0.098	0	0	1	1	1	4
ACOT1	-0.089	-0.02	0.05	0.575	11.931	0.29	0.035	0.002	16.187	1.193	1	1	11
ACOT11	-0.051	0.018	0.087	0.615	3.533	0.74	0.035	0	0	1	1	1	7
ACOT12	-0.256	-0.014	0.227	0.908	14.46	0.013	0.123	0.046	65.422	2.892	1	1	6
ACOT13	-0.103	0.043	0.19	0.56	3.784	0.706	0.075	0	0	1	1	1	7
ACOT2	-0.286	-0.093	0.099	0.342	10.961	0.052	0.098	0.025	54.384	2.192	1	1	6
ACOT4	-0.114	-0.036	0.042	0.36	13.62	0.137	0.04	0.004	33.92	1.513	1	1	10
ACOT6	-0.102	-0.031	0.041	0.399	4.657	0.324	0.036	0.001	14.117	1.164	1	1	5
ACOT7	-0.081	0.006	0.093	0.894	20.492	0.025	0.044	0.009	51.199	2.049	1	1	11
ACOT9	-0.111	0.011	0.132	0.862	3.236	0.862	0.062	0	0	1	1	1	8
ACOX2	-0.015	0.018	0.051	0.287	1.567	0.955	0.017	0	0	1	1	1	7
ACOX3	-0.02	0.011	0.041	0.488	5.451	0.708	0.015	0	0	1	1	1	9
ACP1	-0.192	-0.063	0.066	0.338	20.919	0.007	0.066	0.02	61.757	2.615	1	1	9
ACP3	-0.643	0.183	1.009	0.665	2.174	0.14	0.421	0.211	54.008	2.174	1	1	2
ACP5	-0.191	0.062	0.314	0.633	4.63	0.327	0.129	0.013	13.613	1.158	1	1	5
ACP6	-0.272	-0.01	0.251	0.937	14.061	0.015	0.133	0.056	64.441	2.812	1	1	6
ACP7	-0.137	-0.01	0.117	0.882	0.707	0.702	0.065	0	0	1	1	1	3
ACPP	-0.424	-0.062	0.299	0.736	9.15	0.027	0.184	0.085	67.212	3.05	1	1	4
ACPT	-0.004	0	0.004	0.982	4.565	0.471	0.002	0	0	1	1	1	6
ACRBP	-0.425	-0.158	0.109	0.247	18.585	0.01	0.136	0.071	62.336	2.655	1	1	8
ACRV1	-0.029	-0.003	0.023	0.824	11.651	0.167	0.013	0	31.334	1.456	1	1	9
ACSBG1	-0.057	0.04	0.137	0.419	19.832	0.019	0.05	0.01	54.619	2.204	1	1	10
ACSBG2	-0.032	0.045	0.122	0.254	1.102	0.954	0.039	0	0	1	1	1	6
ACSF2	-0.147	-0.051	0.045	0.299	1.51	0.982	0.049	0	0	1	1	1	8
ACSL1	-0.064	0.014	0.092	0.731	12.266	0.268	0.04	0.003	18.477	1.227	1	1	11
ACSL5	-0.022	0.034	0.09	0.238	11.745	0.302	0.029	0.001	14.857	1.174	1	1	11
ACSL6	-0.093	-0.015	0.063	0.703	5.625	0.584	0.04	0	0	1	1	1	8
ACSM1	-0.097	-0.002	0.094	0.974	7.523	0.275	0.049	0.004	20.246	1.254	1	1	7
ACSM2A	-0.076	-0.018	0.04	0.538	1.213	0.545	0.029	0	0	1	1	1	3
ACSM2B	-0.122	-0.03	0.062	0.525	5.52	0.356	0.047	0.001	9.416	1.104	1	1	6
ACSM3	-0.075	0.014	0.103	0.761	1.278	0.973	0.045	0	0	1	1	1	7
ACSM5	-0.016	0.017	0.049	0.314	4.884	0.43	0.017	0	0	1	1	1	6
ACSS1	-0.028	0.018	0.064	0.452	10.304	0.414	0.023	0	2.948	1.03	1	1	11
ACSS2	-0.042	0.005	0.052	0.825	9.354	0.405	0.024	0	3.784	1.039	1	1	10
ACSS3	-0.087	-0.011	0.065	0.776	5.403	0.248	0.039	0.002	25.97	1.351	1	1	5
ACTA2	-0.15	-0.039	0.072	0.49	12.763	0.12	0.057	0.009	37.316	1.595	1	1	9
ACTA2-AS1	-0.317	0.026	0.37	0.881	3.47	0.176	0.175	0.045	42.358	1.735	1	1	3
ACTB	-0.021	-0.002	0.017	0.818	7.425	0.386	0.01	0	5.72	1.061	1	1	8
ACTC1	-0.071	0.09	0.251	0.273	6.371	0.095	0.082	0.013	52.913	2.124	1	1	4
ACTG1	-0.021	-0.006	0.008	0.388	4.779	0.687	0.007	0	0	1	1	1	8
ACTG1P4	-0.726	0.471	1.669	0.441	3.204	0.073	0.611	0.553	68.791	3.204	1	1	2
ACTG2	-0.043	0.046	0.135	0.31	1.079	0.782	0.045	0	0	1	1	1	4
ACTL10	-0.104	0.028	0.159	0.681	1.031	0.794	0.067	0	0	1	1	1	4
ACTL6B	-0.085	-0.028	0.028	0.327	12.63	0.125	0.029	0.002	36.658	1.579	1	1	9
ACTL7A	-0.017	0.016	0.05	0.341	4.595	0.467	0.017	0	0	1	1	1	6
ACTL9	-0.078	0.002	0.082	0.961	0.608	0.895	0.041	0	0	1	1	1	4
ACTMAP	-0.179	-0.037	0.106	0.614	0.754	0.86	0.073	0	0	1	1	1	4
ACTN1	-0.088	0.017	0.121	0.756	15.936	0.043	0.053	0.009	49.799	1.992	1	1	9
ACTN3	-0.254	0.027	0.308	0.849	8.468	0.037	0.143	0.048	64.573	2.823	1	1	4
ACTN4	-0.025	0.015	0.055	0.464	8.153	0.419	0.02	0	1.88	1.019	1	1	9
ACTR10	-0.125	-0.046	0.032	0.248	12.926	0.228	0.04	0.004	22.635	1.293	1	1	11
ACTR2	-0.035	0.004	0.043	0.837	10.032	0.348	0.02	0	10.287	1.115	1	1	10
ACTR3	-0.04	-0.002	0.036	0.906	9.226	0.511	0.019	0	0	1	1	1	11
ACTR3B	-0.028	0.005	0.037	0.783	8.044	0.625	0.017	0	0	1	1	1	11
ACTR3BP2	-0.036	0.028	0.092	0.395	0.661	0.416	0.033	0	0	1	1	1	2
ACTR3C	-0.158	-0.008	0.142	0.921	10.183	0.07	0.076	0.014	50.897	2.037	1	1	6
ACTR3P2	-0.165	0.008	0.182	0.924	0.389	0.533	0.089	0	0	1	1	1	2
ACTR8	-0.005	0.001	0.006	0.82	13.881	0.178	0.003	0	27.96	1.388	1	1	11
ACTRT1	-0.004	0	0.004	0.987	5.498	0.599	0.002	0	0	1	1	1	8
ACTRT3	-0.04	-0.005	0.03	0.781	2.803	0.423	0.018	0	0	1	1	1	4
ACVR1	-0.02	0.015	0.05	0.399	7.33	0.501	0.018	0	0	1	1	1	9
ACVR1B	-0.042	0.015	0.072	0.595	13.361	0.1	0.029	0.002	40.125	1.67	1	1	9
ACVR1C	-0.176	0.011	0.197	0.91	2.086	0.72	0.095	0	0	1	1	1	5
ACVR2A	-0.03	0.02	0.069	0.435	7.348	0.394	0.025	0	4.742	1.05	1	1	8
ACVR2B	-0.502	-0.084	0.335	0.695	9.67	0.046	0.213	0.113	58.634	2.417	1	1	5
ACVRL1	-0.368	-0.079	0.21	0.591	26.576	0	0.147	0.085	77.423	4.429	1	1	7
ACY1L2	-0.002	0	0.002	0.981	0.431	0.806	0.001	0	0	1	1	1	3
ACYP1	-0.067	-0.021	0.025	0.372	4.018	0.778	0.023	0	0	1	1	1	8
ACYP2	-0.075	-0.016	0.043	0.6	9.517	0.301	0.03	0.001	15.943	1.19	1	1	9
ADA2	-0.5	-0.075	0.351	0.731	0.107	0.743	0.217	0	0	1	1	1	2
ADAD1	-0.04	-0.006	0.028	0.735	0.939	0.967	0.017	0	0	1	1	1	6
ADAD2	-0.139	-0.039	0.061	0.448	4.823	0.306	0.051	0.002	17.064	1.206	1	1	5
ADAM10	-0.232	-0.073	0.086	0.367	10.914	0.142	0.081	0.017	35.861	1.559	1	1	8
ADAM12	-0.002	0	0.002	0.975	3.705	0.96	0.001	0	0	1	1	1	11
ADAM15	-0.024	0.028	0.081	0.295	9.56	0.297	0.027	0.001	16.321	1.195	1	1	9
ADAM17	-0.033	0.025	0.083	0.397	11.045	0.273	0.03	0.001	18.512	1.227	1	1	10
ADAM18	-0.066	-0.014	0.039	0.61	0.408	0.995	0.027	0	0	1	1	1	6
ADAM2	-0.078	-0.01	0.058	0.766	3.748	0.586	0.035	0	0	1	1	1	6
ADAM21	-0.268	0.028	0.324	0.855	20.112	0	0.151	0.083	80.111	5.028	1	1	5
ADAM22	-0.026	-0.004	0.018	0.741	2.773	0.905	0.011	0	0	1	1	1	8
ADAM23	-0.025	0.002	0.029	0.893	6.327	0.707	0.014	0	0	1	1	1	10
ADAM28	-0.161	-0.05	0.062	0.384	6.847	0.445	0.057	0	0	1	1	1	8
ADAM29	-0.101	0.035	0.171	0.612	11.664	0.02	0.069	0.014	65.706	2.916	1	1	5
ADAM30	-0.028	0.004	0.037	0.795	2.056	0.841	0.017	0	0	1	1	1	6
ADAM33	-0.151	0.014	0.179	0.865	11.948	0.018	0.084	0.02	66.521	2.987	1	1	5
ADAM5	-0.038	-0.006	0.027	0.721	0.049	0.824	0.017	0	0	1	1	1	2
ADAM5P	-0.167	0.001	0.169	0.992	0.072	0.788	0.086	0	0	1	1	1	2
ADAM6	-0.046	0.014	0.075	0.643	0.202	0.904	0.031	0	0	1	1	1	3
ADAM7	-0.142	-0.054	0.035	0.234	7.253	0.202	0.045	0.004	31.067	1.451	1	1	6
ADAM8	-0.309	-0.103	0.103	0.326	10.673	0.154	0.105	0.027	34.415	1.525	1	1	8
ADAM9	-0.002	0	0.002	0.99	8.07	0.622	0.001	0	0	1	1	1	11
ADAMDEC1	-0.031	0.031	0.093	0.324	4.945	0.423	0.031	0	0	1	1	1	6
ADAMTS1	-0.081	0.025	0.131	0.639	12.242	0.057	0.054	0.009	50.99	2.04	1	1	7
ADAMTS12	-0.098	-0.012	0.073	0.779	1.562	0.668	0.044	0	0	1	1	1	4
ADAMTS13	-0.137	-0.024	0.088	0.671	2.595	0.762	0.057	0	0	1	1	1	6
ADAMTS14	-0.154	0.004	0.161	0.965	0.201	0.977	0.081	0	0	1	1	1	4
ADAMTS16	-0.013	0.02	0.052	0.234	1.285	0.526	0.016	0	0	1	1	1	3
ADAMTS17	-0.259	-0.071	0.117	0.458	6.349	0.175	0.096	0.016	36.999	1.587	1	1	5
ADAMTS18	-0.007	0	0.007	0.97	13.814	0.032	0.004	0	56.567	2.302	1	1	7
ADAMTS19	-0.258	-0.086	0.086	0.329	2.622	0.27	0.088	0.009	23.716	1.311	1	1	3
ADAMTS20	-0.082	-0.02	0.041	0.519	1.66	0.436	0.031	0	0	1	1	1	3
ADAMTS3	-0.09	0.092	0.275	0.322	5.616	0.06	0.093	0.015	64.387	2.808	1	1	3
ADAMTS5	-0.002	0	0.002	0.991	2.866	0.897	0.001	0	0	1	1	1	8
ADAMTS6	-0.125	-0.035	0.054	0.436	2.53	0.772	0.045	0	0	1	1	1	6
ADAMTS7	-0.087	-0.013	0.06	0.725	0.761	0.683	0.037	0	0	1	1	1	3
ADAMTS8	-0.04	0.005	0.05	0.827	8.624	0.196	0.023	0.001	30.423	1.437	1	1	7
ADAMTS9-AS1	-0.187	0.015	0.218	0.882	0.417	0.519	0.103	0	0	1	1	1	2
ADAMTS9-AS2	-0.417	-0.124	0.17	0.41	5.85	0.054	0.15	0.044	65.814	2.925	1	1	3
ADAMTSL1	-0.057	-0.007	0.043	0.779	3.274	0.513	0.026	0	0	1	1	1	5
ADAMTSL3	-0.023	0.027	0.078	0.291	2.762	0.598	0.026	0	0	1	1	1	5
ADAMTSL4	-0.183	-0.048	0.087	0.485	8.443	0.295	0.069	0.006	17.092	1.206	1	1	8
ADAMTSL4-AS1	-0.279	-0.047	0.185	0.69	0.727	0.695	0.118	0	0	1	1	1	3
ADAMTSL5	-0.235	-0.084	0.066	0.273	9.87	0.13	0.077	0.013	39.207	1.645	1	1	7
ADAP1	-0.125	0.011	0.148	0.869	5.489	0.483	0.069	0	0	1	1	1	7
ADAP2	-0.182	0.042	0.266	0.713	10.195	0.117	0.114	0.036	41.15	1.699	1	1	7
ADAR	-0.033	-0.009	0.015	0.446	6.184	0.627	0.012	0	0	1	1	1	9
ADARB2	-0.061	-0.008	0.044	0.761	3.591	0.825	0.027	0	0	1	1	1	8
ADARB2-AS1	-0.46	-0.056	0.349	0.788	1.275	0.259	0.206	0.047	21.549	1.275	1	1	2
ADAT1	-0.063	-0.018	0.027	0.434	9.298	0.318	0.023	0.001	13.961	1.162	1	1	9
ADAT2	-0.122	0.066	0.253	0.494	1.873	0.759	0.096	0	0	1	1	1	5
ADAT3	-0.065	0.06	0.185	0.348	4.773	0.444	0.064	0	0	1	1	1	6
ADC	-0.051	-0.012	0.028	0.558	3.008	0.556	0.02	0	0	1	1	1	5
ADCK1	-0.071	-0.011	0.05	0.73	17.444	0.065	0.031	0.003	42.675	1.744	1	1	11
ADCK3	-0.326	-0.001	0.325	0.996	5.928	0.015	0.166	0.046	83.13	5.928	1	1	2
ADCK4	-0.002	0	0.002	0.964	2.186	0.823	0.001	0	0	1	1	1	6
ADCK5	-0.002	0	0.002	0.996	5.958	0.819	0.001	0	0	1	1	1	11
ADCY1	-0.053	-0.011	0.031	0.611	9.088	0.246	0.021	0.001	22.972	1.298	1	1	8
ADCY10	-0.019	0.029	0.076	0.233	3.614	0.729	0.024	0	0	1	1	1	7
ADCY10P1	-0.309	-0.051	0.207	0.697	0.387	0.534	0.132	0	0	1	1	1	2
ADCY2	-0.004	0	0.004	0.877	7.66	0.467	0.002	0	0	1	1	1	9
ADCY3	-0.027	0.017	0.06	0.448	11.368	0.251	0.022	0.001	20.828	1.263	1	1	10
ADCY4	-0.265	-0.006	0.252	0.962	25.589	0.001	0.132	0.073	72.645	3.656	1	1	8
ADCY5	-0.044	0.009	0.062	0.743	4.755	0.576	0.027	0	0	1	1	1	7
ADCY6	-0.094	-0.029	0.036	0.384	28.381	0	0.033	0.005	71.813	3.548	1	1	9
ADCY7	-0.016	0.014	0.045	0.365	14.779	0.14	0.016	0.001	32.337	1.478	1	1	11
ADCYAP1R1	-0.059	0.023	0.104	0.584	5.667	0.34	0.042	0.002	11.766	1.133	1	1	6
ADD1	-0.037	0.012	0.06	0.64	19.572	0.034	0.025	0.002	48.908	1.957	1	1	11
ADD2	-0.082	0.005	0.093	0.904	7.031	0.426	0.045	0	0.438	1.004	1	1	8
ADFP	-0.053	0.077	0.206	0.247	5.202	0.074	0.066	0.008	61.554	2.601	1	1	3
ADGB	-0.163	-0.009	0.145	0.911	3.395	0.335	0.079	0.004	11.645	1.132	1	1	4
ADGRA1	-0.164	-0.016	0.131	0.828	0.188	0.91	0.075	0	0	1	1	1	3
ADGRA3	-0.149	0.053	0.256	0.606	0.521	0.914	0.103	0	0	1	1	1	4
ADGRB3	-0.2	0.028	0.255	0.811	1.992	0.369	0.116	0	0	1	1	1	3
ADGRE1	-0.507	-0.101	0.306	0.627	1.633	0.442	0.207	0	0	1	1	1	3
ADGRE2	-0.303	0.199	0.701	0.436	2.895	0.235	0.256	0.064	30.918	1.448	1	1	3
ADGRE3	-0.324	0.09	0.505	0.668	1.464	0.481	0.211	0	0	1	1	1	3
ADGRE4P	-1.195	0.172	1.54	0.805	0.144	0.704	0.698	0	0	1	1	1	2
ADGRE5	-0.168	0.053	0.274	0.64	5.446	0.142	0.113	0.02	44.909	1.815	1	1	4
ADGRF1	-0.151	-0.035	0.081	0.557	0.297	0.862	0.059	0	0	1	1	1	3
ADGRF4	-0.059	0.086	0.231	0.245	0.17	0.68	0.074	0	0	1	1	1	2
ADGRF5	-0.262	-0.062	0.139	0.546	0.047	0.828	0.102	0	0	1	1	1	2
ADGRG1	-0.453	-0.112	0.229	0.519	7.27	0.064	0.174	0.054	58.734	2.423	1	1	4
ADGRG2	-0.452	-0.163	0.125	0.267	7.94	0.047	0.147	0.045	62.219	2.647	1	1	4
ADGRG3	-0.266	0.031	0.329	0.838	6.28	0.099	0.152	0.037	52.226	2.093	1	1	4
ADGRG4	-0.134	0.011	0.156	0.883	0.297	0.586	0.074	0	0	1	1	1	2
ADGRG5	-0.273	-0.032	0.209	0.794	6.998	0.136	0.123	0.028	42.841	1.75	1	1	5
ADGRG6	-0.155	0.184	0.522	0.288	5.714	0.222	0.173	0.043	29.992	1.428	1	1	5
ADGRG7	-0.211	-0.064	0.082	0.39	0.046	0.977	0.075	0	0	1	1	1	3
ADGRL1	-0.144	-0.034	0.075	0.539	3.963	0.411	0.056	0	0	1	1	1	5
ADGRL2	-0.767	-0.071	0.624	0.841	10.341	0.006	0.355	0.304	80.66	5.171	1	1	3
ADGRL3	-0.076	0.051	0.177	0.432	0.736	0.692	0.064	0	0	1	1	1	3
ADGRV1	-0.156	-0.041	0.075	0.492	0.766	0.858	0.059	0	0	1	1	1	4
ADH1A	-0.038	0.036	0.11	0.336	1.63	0.653	0.038	0	0	1	1	1	4
ADH1B	-0.075	-0.025	0.026	0.336	0.739	0.864	0.026	0	0	1	1	1	4
ADH1C	-0.127	-0.014	0.099	0.806	1.436	0.488	0.058	0	0	1	1	1	3
ADH4	-0.332	0.167	0.665	0.513	34.137	0	0.254	0.223	91.212	11.379	1	1	4
ADH6	-0.049	0.028	0.104	0.478	6.05	0.301	0.039	0.002	17.353	1.21	1	1	6
ADH7	-0.107	0.095	0.297	0.355	7.634	0.054	0.103	0.022	60.702	2.545	1	1	4
ADHFE1	-0.051	-0.007	0.037	0.75	3.767	0.878	0.022	0	0	1	1	1	9
ADI1	-0.141	0.076	0.292	0.492	22.759	0.002	0.11	0.061	69.243	3.251	1	1	8
ADIG	-0.054	0.035	0.125	0.438	0.933	0.817	0.046	0	0	1	1	1	4
ADIPOQ	-0.072	-0.002	0.068	0.957	4.417	0.22	0.036	0.002	32.081	1.472	1	1	4
ADIPOR2	-0.032	0.018	0.068	0.481	9.498	0.486	0.025	0	0	1	1	1	11
ADIRF	-0.083	0.002	0.087	0.97	0.931	0.628	0.043	0	0	1	1	1	3
ADIRF-AS1	-0.288	-0.014	0.26	0.92	1.213	0.271	0.14	0.02	17.574	1.213	1	1	2
ADISSP	-0.225	0.059	0.344	0.683	2.677	0.262	0.145	0.017	25.289	1.338	1	1	3
ADK	-0.133	0.016	0.164	0.835	2.49	0.87	0.076	0	0	1	1	1	7
ADM	-0.137	-0.01	0.116	0.873	11.217	0.341	0.064	0.005	10.846	1.122	1	1	11
ADM2	-0.178	-0.037	0.104	0.604	0.79	0.94	0.072	0	0	1	1	1	5
ADM5	-0.17	-0.057	0.057	0.326	4.766	0.312	0.058	0.004	16.068	1.191	1	1	5
ADNP	-0.038	-0.007	0.024	0.66	10.826	0.371	0.016	0	7.631	1.083	1	1	11
ADNP-AS1	-0.491	0.001	0.493	0.997	0.006	0.936	0.251	0	0	1	1	1	2
ADORA1	-0.004	0	0.004	0.983	0.365	1	0.002	0	0	1	1	1	8
ADORA2A-AS1	-0.163	0.111	0.384	0.427	7.558	0.023	0.14	0.034	73.537	3.779	1	1	3
ADORA3	-0.155	-0.029	0.096	0.646	14.49	0.043	0.064	0.012	51.692	2.07	1	1	8
ADPGK	-0.046	-0.007	0.032	0.725	10.321	0.171	0.02	0.001	32.176	1.474	1	1	8
ADPGK-AS1	-0.646	-0.166	0.313	0.497	0.618	0.432	0.245	0	0	1	1	1	2
ADPRH	-0.029	0.036	0.1	0.28	12.312	0.265	0.033	0.002	18.776	1.231	1	1	11
ADRA1A	-0.067	-0.019	0.03	0.445	2.721	0.843	0.025	0	0	1	1	1	7
ADRA1B	-0.073	-0.027	0.018	0.24	9.279	0.319	0.023	0.001	13.783	1.16	1	1	9
ADRA1D	-0.094	0.071	0.236	0.401	8.384	0.136	0.084	0.016	40.364	1.677	1	1	6
ADRA2A	-0.082	0.003	0.089	0.94	2.303	0.68	0.044	0	0	1	1	1	5
ADRA2B	-0.027	0.007	0.041	0.68	4.63	0.705	0.017	0	0	1	1	1	8
ADRA2C	-0.177	-0.052	0.072	0.409	5.518	0.356	0.064	0.002	9.383	1.104	1	1	6
ADRB2	-0.244	0.028	0.299	0.841	7.057	0.216	0.139	0.033	29.151	1.411	1	1	6
ADRB3	-0.18	-0.054	0.072	0.404	8.402	0.135	0.064	0.008	40.491	1.68	1	1	6
ADRBK2	-0.187	0.005	0.197	0.96	0.533	0.766	0.098	0	0	1	1	1	3
ADSL	-0.039	-0.012	0.015	0.395	6.389	0.782	0.014	0	0	1	1	1	11
ADSS	-0.114	-0.031	0.051	0.458	14.204	0.027	0.042	0.005	57.76	2.367	1	1	7
ADSS1	-0.233	0.003	0.239	0.983	0.519	0.772	0.12	0	0	1	1	1	3
ADSSL1	-0.072	-0.026	0.02	0.263	2.714	0.844	0.023	0	0	1	1	1	7
ADTRP	-0.159	-0.004	0.151	0.96	4.197	0.38	0.079	0.002	4.701	1.049	1	1	5
AEBP2	-0.033	-0.006	0.02	0.639	7.06	0.72	0.014	0	0	1	1	1	11
AEN	-0.268	-0.085	0.097	0.359	13.503	0.036	0.093	0.027	55.567	2.251	1	1	7
AES	-0.03	-0.006	0.018	0.621	2.61	0.76	0.012	0	0	1	1	1	6
AFAP	-0.031	0.024	0.079	0.391	0.203	0.903	0.028	0	0	1	1	1	3
AFAP1	-0.115	-0.015	0.086	0.774	8.146	0.32	0.051	0.003	14.064	1.164	1	1	8
AFAP1-AS1	-0.034	0.027	0.087	0.386	0.479	0.489	0.031	0	0	1	1	1	2
AFAP1L1	-0.109	0.034	0.177	0.644	10.37	0.065	0.073	0.014	51.785	2.074	1	1	6
AFAP1L2	-0.042	0.018	0.077	0.565	16.049	0.098	0.03	0.003	37.691	1.605	1	1	11
AFAR3	-0.002	0	0.002	0.976	1.565	0.667	0.001	0	0	1	1	1	4
AFDN	-0.584	-0.104	0.376	0.671	0.05	0.823	0.245	0	0	1	1	1	2
AFF1	-0.142	0.028	0.198	0.747	3.532	0.473	0.087	0	0	1	1	1	5
AFF2	-0.074	-0.011	0.053	0.745	20.614	0.004	0.032	0.004	66.042	2.945	1	1	8
AFF3	-0.023	0.019	0.06	0.377	9.591	0.295	0.021	0.001	16.592	1.199	1	1	9
AFF4	-0.021	0.02	0.062	0.341	3.227	0.919	0.021	0	0	1	1	1	9
AFG1L	-0.312	0.028	0.367	0.873	2.434	0.487	0.173	0	0	1	1	1	4
AFG2A	-0.169	-0.044	0.081	0.492	1.018	0.601	0.064	0	0	1	1	1	3
AFG3L1	-0.007	-0.001	0.005	0.769	8.904	0.031	0.003	0	66.308	2.968	1	1	4
AFG3L2	-0.046	0.012	0.071	0.681	16.741	0.053	0.03	0.003	46.241	1.86	1	1	10
AFMID	-0.091	-0.019	0.052	0.593	7.1	0.419	0.036	0	1.404	1.014	1	1	8
AFP	-0.094	0.015	0.124	0.782	6.039	0.196	0.056	0.005	33.767	1.51	1	1	5
AGA-DT	-0.344	0.108	0.56	0.639	0.157	0.692	0.231	0	0	1	1	1	2
AGAP1	-0.315	-0.088	0.138	0.445	8.535	0.074	0.115	0.031	53.132	2.134	1	1	5
AGAP11	-0.461	-0.098	0.265	0.595	10.375	0.016	0.185	0.077	71.085	3.458	1	1	4
AGAP2	-0.181	-0.048	0.085	0.477	4.826	0.306	0.068	0.006	17.123	1.207	1	1	5
AGAP3	-0.14	0.041	0.222	0.656	8.344	0.138	0.092	0.018	40.075	1.669	1	1	6
AGAP4	-0.859	-0.227	0.406	0.482	3.649	0.161	0.323	0.144	45.191	1.825	1	1	3
AGAP6	-0.382	-0.127	0.129	0.33	3.875	0.275	0.13	0.021	22.58	1.292	1	1	4
AGAP7	-0.359	0.08	0.519	0.72	1.574	0.21	0.224	0.037	36.449	1.574	1	1	2
AGAP9	-0.524	-0.09	0.344	0.684	2.496	0.287	0.221	0.052	19.865	1.248	1	1	3
AGBL1	-0.026	0.008	0.043	0.629	2.764	0.598	0.017	0	0	1	1	1	5
AGBL2	-0.144	-0.054	0.036	0.238	4.551	0.715	0.046	0	0	1	1	1	8
AGER	-0.002	0	0.002	0.999	2.884	0.896	0.001	0	0	1	1	1	8
AGFG2	-0.071	0.002	0.076	0.951	4.344	0.63	0.037	0	0	1	1	1	7
AGGF1	-0.059	-0.022	0.015	0.239	6.803	0.658	0.019	0	0	1	1	1	10
AGK	-0.18	0.055	0.289	0.647	15.706	0.028	0.12	0.058	55.431	2.244	1	1	8
AGMAT	-0.102	0.002	0.107	0.967	2.625	0.917	0.053	0	0	1	1	1	8
AGMO	-0.076	0.035	0.146	0.536	1.801	0.615	0.057	0	0	1	1	1	4
AGO1	-0.127	0.054	0.234	0.561	3.295	0.193	0.092	0.01	39.294	1.647	1	1	3
AGO2	-0.081	0.072	0.225	0.357	0.882	0.348	0.078	0	0	1	1	1	2
AGO3	-0.128	0.044	0.216	0.619	0.051	0.822	0.088	0	0	1	1	1	2
AGO4	-0.144	0.047	0.237	0.632	1.767	0.413	0.097	0	0	1	1	1	3
AGPAT1	-0.023	0	0.023	0.979	3.572	0.828	0.012	0	0	1	1	1	8
AGPAT2	-0.025	0.012	0.049	0.532	6.951	0.542	0.019	0	0	1	1	1	9
AGPAT3	-0.118	-0.004	0.109	0.939	1.874	0.966	0.058	0	0	1	1	1	8
AGPAT4-IT1	-0.34	-0.015	0.311	0.929	2.179	0.336	0.166	0.008	8.219	1.09	1	1	3
AGPAT5	-0.047	-0.002	0.043	0.926	5.46	0.604	0.023	0	0	1	1	1	8
AGPAT6	-0.227	0.034	0.295	0.8	4.348	0.114	0.133	0.027	54.005	2.174	1	1	3
AGPAT9	-0.473	-0.129	0.214	0.46	0.859	0.651	0.175	0	0	1	1	1	3
AGPS	-0.094	0.025	0.143	0.683	4.386	0.734	0.06	0	0	1	1	1	8
AGR2	-0.103	0.012	0.128	0.832	9.414	0.094	0.059	0.009	46.889	1.883	1	1	6
AGR3	-0.1	0.075	0.25	0.403	12.085	0.017	0.089	0.022	66.902	3.021	1	1	5
AGRN	-0.098	0.063	0.224	0.444	9.996	0.189	0.082	0.014	29.971	1.428	1	1	8
AGRP	-0.137	-0.04	0.057	0.421	5.547	0.236	0.05	0.004	27.886	1.387	1	1	5
AGT	-0.08	-0.022	0.036	0.45	2.357	0.884	0.03	0	0	1	1	1	7
AGTPBP1	-0.103	0.024	0.151	0.713	7.806	0.35	0.065	0.004	10.325	1.115	1	1	8
AGTRAP	-0.107	-0.005	0.097	0.922	6.282	0.507	0.052	0	0	1	1	1	8
AGXT	-0.076	-0.019	0.037	0.506	1.136	0.951	0.029	0	0	1	1	1	6
AGXT2	-0.057	0.071	0.199	0.276	6.959	0.224	0.065	0.007	28.155	1.392	1	1	6
AGXT2L1	-0.114	-0.014	0.086	0.786	1.532	0.821	0.051	0	0	1	1	1	5
AHCTF1	-0.028	0.018	0.065	0.441	2.402	0.992	0.024	0	0	1	1	1	11
AHCY	-0.042	0.011	0.064	0.681	3.424	0.945	0.027	0	0	1	1	1	10
AHCYL1	-0.046	0	0.046	0.999	8.069	0.527	0.024	0	0	1	1	1	10
AHDC1	-0.031	0.035	0.102	0.301	5.827	0.56	0.034	0	0	1	1	1	8
AHNAK2	-0.139	0.011	0.161	0.884	11.713	0.069	0.077	0.017	48.776	1.952	1	1	7
AHRR	-0.07	0.044	0.158	0.453	1.079	0.956	0.058	0	0	1	1	1	6
AHSA1	-0.033	0.036	0.105	0.306	11.862	0.157	0.035	0.003	32.557	1.483	1	1	9
