lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
TRAPPC1	-0.056	-0.024	0.008	0.139	3.399	0.334	0.016	0	11.729	1.133	0.517	1	4
UQCRFS1	-0.108	-0.046	0.015	0.139	1.34	0.512	0.031	0	0	1	0.517	1	3
VAMP5	-0.016	0.05	0.115	0.139	0.212	0.976	0.033	0	0	1	0.517	1	4
ZHX1	-0.036	-0.015	0.005	0.138	2.653	0.448	0.01	0	0	1	0.517	1	4
C21orf34	-0.012	0.036	0.084	0.139	0.777	0.678	0.024	0	0	1	0.518	1	3
CXX1	-0.049	-0.021	0.007	0.139	2.861	0.239	0.014	0	30.093	1.43	0.518	1	3
LOC728489	-0.008	0.024	0.056	0.14	0.938	0.626	0.016	0	0	1	0.518	1	3
M6PR	-0.015	0.046	0.108	0.14	10.016	0.018	0.031	0.003	70.048	3.339	0.518	1	4
SPG21	-0.111	-0.048	0.016	0.14	0.582	0.901	0.032	0	0	1	0.518	1	4
CLDND2	-0.015	0.045	0.105	0.14	1.142	0.767	0.031	0	0	1	0.52	1	4
C3orf9	-0.046	-0.02	0.007	0.14	0.568	0.753	0.013	0	0	1	0.521	1	3
ATP5J	-0.082	-0.035	0.012	0.141	0.095	0.953	0.024	0	0	1	0.522	1	3
RPS11	-0.005	0.016	0.037	0.141	1.252	0.741	0.011	0	0	1	0.522	1	4
TRIP6	-0.017	0.051	0.12	0.141	0.642	0.887	0.035	0	0	1	0.522	1	4
ACAD8	-0.055	-0.024	0.008	0.141	1.677	0.642	0.016	0	0	1	0.523	1	4
FJX1	-0.119	-0.051	0.017	0.141	4.271	0.234	0.035	0.001	29.762	1.424	0.523	1	4
LOC126208	-0.011	0.032	0.075	0.141	3.058	0.217	0.022	0.001	34.595	1.529	0.523	1	3
ASGR1	-0.063	-0.027	0.009	0.142	0.669	0.88	0.018	0	0	1	0.524	1	4
RNF146	-0.088	-0.038	0.013	0.142	2.174	0.537	0.026	0	0	1	0.524	1	4
SNAP25	-0.077	-0.033	0.011	0.142	1.929	0.587	0.022	0	0	1	0.524	1	4
RPS15	-0.005	0.015	0.036	0.142	1.637	0.441	0.01	0	0	1	0.525	1	3
SERPINE2	-0.008	0.024	0.057	0.142	0.894	0.827	0.017	0	0	1	0.525	1	4
AFTIPHILIN	-0.065	-0.028	0.009	0.143	1.954	0.376	0.019	0	0	1	0.526	1	3
BRD8	-0.044	-0.019	0.006	0.142	2.498	0.476	0.013	0	0	1	0.526	1	4
CLTB	-0.076	-0.033	0.011	0.143	0.901	0.637	0.022	0	0	1	0.526	1	3
GPR162	-0.04	-0.017	0.006	0.143	0.02	0.99	0.012	0	0	1	0.526	1	3
Septin 9	-0.007	0.019	0.045	0.143	0.227	0.893	0.013	0	0	1	0.526	1	3
ZFAND3	-0.01	0.03	0.07	0.143	4.307	0.23	0.02	0.001	30.344	1.436	0.526	1	4
BRMS1	-0.01	0.029	0.068	0.143	0.878	0.831	0.02	0	0	1	0.527	1	4
FLJ44216	-0.077	-0.033	0.011	0.143	1.076	0.584	0.023	0	0	1	0.527	1	3
MGC12981	-0.089	-0.038	0.013	0.144	0.825	0.662	0.026	0	0	1	0.527	1	3
MYT1	-0.02	0.059	0.137	0.143	3.209	0.36	0.04	0	6.525	1.07	0.527	1	4
SKP1A	-0.05	-0.021	0.007	0.143	0.908	0.635	0.015	0	0	1	0.527	1	3
SMARCC1	-0.013	0.039	0.091	0.143	1.422	0.491	0.026	0	0	1	0.527	1	3
CSRP2BP	-0.077	-0.033	0.011	0.144	1.227	0.541	0.023	0	0	1	0.528	1	3
CYGB	-0.075	-0.032	0.011	0.144	0.765	0.858	0.022	0	0	1	0.528	1	4
GLRA2	-0.14	-0.06	0.02	0.144	0.415	0.937	0.041	0	0	1	0.528	1	4
HCCA2	-0.06	-0.026	0.009	0.144	1.068	0.586	0.018	0	0	1	0.528	1	3
ITR	-0.015	0.044	0.102	0.144	1.098	0.577	0.03	0	0	1	0.528	1	3
MYADM	-0.069	-0.03	0.01	0.144	0.02	0.99	0.02	0	0	1	0.528	1	3
NDNL2	-0.008	0.023	0.054	0.144	0.386	0.824	0.016	0	0	1	0.528	1	3
SH3GL1	-0.06	-0.026	0.009	0.144	0.373	0.946	0.018	0	0	1	0.528	1	4
SLC35B4	-0.081	-0.035	0.012	0.144	3.454	0.327	0.024	0	13.143	1.151	0.528	1	4
SLTM	-0.043	-0.019	0.006	0.144	0.324	0.956	0.013	0	0	1	0.528	1	4
SPRED1	-0.014	0.04	0.095	0.144	0.839	0.657	0.028	0	0	1	0.528	1	3
COBRA1	-0.008	0.022	0.053	0.145	0.142	0.932	0.015	0	0	1	0.529	1	3
GYG2	-0.021	0.061	0.144	0.145	1.15	0.765	0.042	0	0	1	0.529	1	4
IFI27	-0.134	-0.057	0.02	0.145	2.146	0.543	0.039	0	0	1	0.529	1	4
LRFN3	-0.08	-0.034	0.012	0.145	0.23	0.973	0.023	0	0	1	0.529	1	4
PPP2R5A	-0.011	0.031	0.074	0.145	2.039	0.564	0.022	0	0	1	0.529	1	4
RAD51C	-0.108	-0.046	0.016	0.145	1.782	0.619	0.032	0	0	1	0.529	1	4
RARSL	-0.009	0.025	0.058	0.145	0.023	0.988	0.017	0	0	1	0.529	1	3
TCF4	-0.01	0.028	0.065	0.145	1.843	0.398	0.019	0	0	1	0.529	1	3
U2AF1	-0.043	-0.019	0.006	0.145	0.169	0.982	0.013	0	0	1	0.529	1	4
CCDC77	-0.014	0.039	0.092	0.145	0.036	0.982	0.027	0	0	1	0.53	1	3
DNAJA2	-0.047	-0.02	0.007	0.146	0.178	0.915	0.014	0	0	1	0.53	1	3
GRM1	-0.011	0.031	0.072	0.146	0.626	0.731	0.021	0	0	1	0.53	1	3
PRDX5	-0.056	-0.024	0.008	0.146	2.382	0.497	0.016	0	0	1	0.53	1	4
SNX4	-0.087	-0.037	0.013	0.145	1.659	0.646	0.025	0	0	1	0.53	1	4
GTF3C5	-0.047	-0.02	0.007	0.146	1.686	0.64	0.014	0	0	1	0.531	1	4
NHP2L1	-0.159	-0.068	0.024	0.146	0.629	0.73	0.046	0	0	1	0.531	1	3
RNF123	-0.052	-0.022	0.008	0.146	1.793	0.616	0.015	0	0	1	0.531	1	4
SLC2A6	-0.097	-0.041	0.014	0.146	0.026	0.999	0.028	0	0	1	0.531	1	4
STX6	-0.047	-0.02	0.007	0.146	0.502	0.778	0.014	0	0	1	0.531	1	3
TGOLN2	-0.055	-0.023	0.008	0.146	0.735	0.865	0.016	0	0	1	0.531	1	4
ATP5S	-0.085	-0.036	0.013	0.147	1.228	0.541	0.025	0	0	1	0.532	1	3
NME4	-0.012	0.033	0.078	0.147	0.001	0.999	0.023	0	0	1	0.532	1	3
QP-C	-0.058	-0.025	0.009	0.147	0.75	0.687	0.017	0	0	1	0.532	1	3
SH3BP5L	-0.016	0.045	0.106	0.147	0.149	0.928	0.031	0	0	1	0.532	1	3
SSR4	-0.009	0.027	0.063	0.147	0.039	0.981	0.018	0	0	1	0.532	1	3
UROS	-0.082	-0.035	0.012	0.147	0.468	0.926	0.024	0	0	1	0.532	1	4
HCG9	-0.016	0.045	0.105	0.147	0.745	0.689	0.031	0	0	1	0.533	1	3
BCCIP	-0.007	0.02	0.046	0.148	0.969	0.616	0.014	0	0	1	0.534	1	3
C2orf25	-0.115	-0.049	0.017	0.148	1.275	0.529	0.034	0	0	1	0.534	1	3
RAB11FIP2	-0.06	-0.025	0.009	0.148	2.861	0.414	0.018	0	0	1	0.534	1	4
TBP	-0.068	-0.029	0.01	0.147	2.425	0.489	0.02	0	0	1	0.534	1	4
TRIP11	-0.008	0.023	0.054	0.148	0.365	0.947	0.016	0	0	1	0.534	1	4
ALDH6A1	-0.019	0.054	0.127	0.148	0.02	0.99	0.037	0	0	1	0.535	1	3
ASS	-0.138	-0.059	0.021	0.149	0.082	0.96	0.041	0	0	1	0.535	1	3
AXIN2	-0.074	-0.031	0.011	0.148	0.6	0.897	0.022	0	0	1	0.535	1	4
BAZ1B	-0.014	0.039	0.093	0.149	2.484	0.478	0.027	0	0	1	0.535	1	4
C6orf168	-0.126	-0.054	0.019	0.149	2.814	0.245	0.037	0.001	28.917	1.407	0.535	1	3
C6orf60	-0.008	0.023	0.054	0.149	0.086	0.958	0.016	0	0	1	0.535	1	3
CAMK2N2	-0.106	-0.045	0.016	0.149	0.994	0.803	0.031	0	0	1	0.535	1	4
CCNL1	-0.059	-0.025	0.009	0.149	1.221	0.748	0.017	0	0	1	0.535	1	4
CD46	-0.055	-0.023	0.008	0.148	0.129	0.988	0.016	0	0	1	0.535	1	4
ERICH1	-0.074	-0.031	0.011	0.149	0.033	0.984	0.022	0	0	1	0.535	1	3
FANCG	-0.013	0.037	0.087	0.149	1.313	0.726	0.026	0	0	1	0.535	1	4
GFM1	-0.033	-0.014	0.005	0.149	2.264	0.519	0.01	0	0	1	0.535	1	4
GSTM5	-0.032	0.089	0.21	0.148	1.727	0.631	0.062	0	0	1	0.535	1	4
KIAA0256	-0.009	0.025	0.058	0.148	0.184	0.912	0.017	0	0	1	0.535	1	3
KIAA0859	-0.112	-0.048	0.017	0.148	6.711	0.035	0.033	0.002	70.197	3.355	0.535	1	3
LDHB	-0.04	-0.017	0.006	0.149	1.128	0.77	0.012	0	0	1	0.535	1	4
MED8	-0.07	-0.029	0.011	0.149	0.297	0.961	0.02	0	0	1	0.535	1	4
NAPE-PLD	-0.068	-0.029	0.01	0.149	0.377	0.828	0.02	0	0	1	0.535	1	3
NEGR1	-0.132	-0.056	0.02	0.148	2.167	0.338	0.039	0	7.72	1.084	0.535	1	3
NPY	-0.293	-0.124	0.044	0.148	7.621	0.055	0.086	0.017	60.635	2.54	0.535	1	4
PEPD	-0.066	-0.028	0.01	0.149	1.727	0.631	0.019	0	0	1	0.535	1	4
PPM1M	-0.017	0.047	0.111	0.149	4.835	0.184	0.033	0.002	37.946	1.612	0.535	1	4
STK35	-0.08	-0.034	0.012	0.149	2.456	0.293	0.023	0	18.555	1.228	0.535	1	3
UCRC	-0.138	-0.058	0.021	0.149	1.595	0.451	0.04	0	0	1	0.535	1	3
EIF3S6	-0.007	0.019	0.044	0.15	0.535	0.765	0.013	0	0	1	0.536	1	3
GSN	-0.02	0.056	0.131	0.15	0.045	0.978	0.039	0	0	1	0.536	1	3
HNRPAB	-0.092	-0.039	0.014	0.15	0.34	0.844	0.027	0	0	1	0.536	1	3
LOC56901	-0.109	-0.046	0.017	0.15	1.638	0.441	0.032	0	0	1	0.536	1	3
MRPL12	-0.078	-0.033	0.012	0.15	1.268	0.737	0.023	0	0	1	0.536	1	4
MYOT	-0.024	0.066	0.155	0.15	0.689	0.876	0.046	0	0	1	0.536	1	4
NPHP3	-0.109	-0.046	0.017	0.15	4.145	0.246	0.032	0.001	27.616	1.382	0.536	1	4
RGS12	-0.107	-0.046	0.016	0.15	3.493	0.322	0.032	0.001	14.111	1.164	0.536	1	4
C11orf10	-0.007	0.019	0.045	0.15	0.549	0.76	0.013	0	0	1	0.537	1	3
ATOX1	-0.009	0.024	0.056	0.151	1.174	0.759	0.017	0	0	1	0.538	1	4
FLJ31438	-0.009	0.026	0.061	0.151	1.306	0.52	0.018	0	0	1	0.538	1	3
FLJ44968	-0.109	-0.046	0.017	0.151	0.167	0.92	0.032	0	0	1	0.538	1	3
IAH1	-0.087	-0.037	0.013	0.151	1.439	0.697	0.026	0	0	1	0.538	1	4
LASS1	-0.013	0.036	0.085	0.151	0.443	0.801	0.025	0	0	1	0.538	1	3
LDB2	-0.08	-0.034	0.012	0.151	0.68	0.878	0.023	0	0	1	0.538	1	4
LRFN5	-0.12	-0.051	0.018	0.151	0.171	0.982	0.035	0	0	1	0.538	1	4
PCSK1	-0.249	-0.105	0.038	0.151	13.05	0.001	0.073	0.013	84.675	6.525	0.538	1	3
RAB11FIP4	-0.011	0.031	0.074	0.151	0.48	0.787	0.022	0	0	1	0.538	1	3
RNF44	-0.053	-0.023	0.008	0.151	2.555	0.465	0.016	0	0	1	0.538	1	4
TBL1X	-0.018	0.048	0.115	0.151	2.07	0.558	0.034	0	0	1	0.538	1	4
UBP1	-0.047	-0.02	0.007	0.151	1.048	0.79	0.014	0	0	1	0.538	1	4
ARL4C	-0.077	-0.032	0.012	0.152	1.821	0.61	0.023	0	0	1	0.539	1	4
ATP6V1G1	-0.034	-0.014	0.005	0.152	2.44	0.486	0.01	0	0	1	0.539	1	4
BC002942	-0.011	0.03	0.071	0.152	0.936	0.626	0.021	0	0	1	0.539	1	3
EIF2C2	-0.02	0.055	0.131	0.152	2.351	0.309	0.039	0.001	14.917	1.175	0.539	1	3
LOC55565	-0.062	-0.026	0.01	0.152	0.204	0.903	0.018	0	0	1	0.539	1	3
NDRG2	-0.025	0.067	0.158	0.152	0.636	0.728	0.046	0	0	1	0.539	1	3
PCYT2	-0.011	0.029	0.068	0.152	0.864	0.649	0.02	0	0	1	0.539	1	3
TRIM32	-0.095	-0.04	0.015	0.152	2.054	0.561	0.028	0	0	1	0.539	1	4
DAPK3	-0.071	-0.03	0.011	0.152	2.936	0.402	0.021	0	0	1	0.54	1	4
LIMK1	-0.124	-0.052	0.019	0.152	10.919	0.012	0.037	0.003	72.526	3.64	0.54	1	4
PEX7	-0.067	-0.028	0.01	0.152	1.874	0.392	0.02	0	0	1	0.54	1	3
DLG3	-0.08	-0.034	0.013	0.153	0.54	0.91	0.024	0	0	1	0.541	1	4
FLJ20272	-0.009	0.024	0.056	0.153	0.388	0.824	0.017	0	0	1	0.541	1	3
KLHL13	-0.01	0.027	0.064	0.153	2.273	0.518	0.019	0	0	1	0.541	1	4
MRPL48	-0.074	-0.031	0.012	0.153	0.298	0.96	0.022	0	0	1	0.541	1	4
PRRX1	-0.017	0.047	0.111	0.153	2.324	0.508	0.033	0	0	1	0.541	1	4
USP1	-0.008	0.022	0.051	0.153	0.893	0.64	0.015	0	0	1	0.541	1	3
WDR68	-0.006	0.017	0.041	0.153	0.647	0.724	0.012	0	0	1	0.541	1	3
BAT3	-0.038	-0.016	0.006	0.154	1.842	0.398	0.011	0	0	1	0.542	1	3
EIF1B	-0.094	-0.039	0.015	0.154	2.034	0.565	0.028	0	0	1	0.542	1	4
EPAS1	-0.101	-0.043	0.016	0.154	2.486	0.478	0.03	0	0	1	0.542	1	4
HNT	-0.024	0.064	0.153	0.154	1.377	0.502	0.045	0	0	1	0.542	1	3
MRPL35	-0.044	-0.018	0.007	0.154	0.081	0.961	0.013	0	0	1	0.542	1	3
MGC3207	-0.074	-0.031	0.012	0.154	0.355	0.837	0.022	0	0	1	0.543	1	3
BEX1	-0.057	-0.024	0.009	0.155	2.788	0.426	0.017	0	0	1	0.544	1	4
CENTA1	-0.007	0.018	0.043	0.155	0.707	0.702	0.013	0	0	1	0.544	1	3
CHD4	-0.012	0.032	0.075	0.155	0.926	0.629	0.022	0	0	1	0.544	1	3
CIR	-0.048	-0.02	0.008	0.155	0.577	0.749	0.014	0	0	1	0.544	1	3
CNTN2	-0.02	0.052	0.124	0.155	0.387	0.943	0.037	0	0	1	0.544	1	4
CSPG3	-0.017	0.046	0.11	0.155	0.668	0.716	0.032	0	0	1	0.544	1	3
CUL1	-0.042	-0.018	0.007	0.155	0.992	0.803	0.012	0	0	1	0.544	1	4
HMGCR	-0.065	-0.027	0.01	0.154	0.175	0.916	0.019	0	0	1	0.544	1	3
NAPB	-0.078	-0.033	0.012	0.155	3.577	0.167	0.023	0.001	44.082	1.788	0.544	1	3
NFKBIZ	-0.024	0.064	0.153	0.155	2.433	0.296	0.045	0.001	17.812	1.217	0.544	1	3
RHBDF2	-0.038	0.101	0.239	0.155	8.808	0.032	0.071	0.011	65.941	2.936	0.544	1	4
SELO	-0.044	-0.018	0.007	0.155	0.486	0.784	0.013	0	0	1	0.544	1	3
SIPA1	-0.021	0.056	0.133	0.155	7.572	0.056	0.039	0.003	60.383	2.524	0.544	1	4
SMARCAD1	-0.049	-0.02	0.008	0.154	2.815	0.421	0.014	0	0	1	0.544	1	4
TGFBRAP1	-0.013	0.034	0.081	0.155	1.262	0.738	0.024	0	0	1	0.544	1	4
UPF2	-0.007	0.02	0.047	0.155	0.223	0.895	0.014	0	0	1	0.544	1	3
VPS8	-0.038	-0.016	0.006	0.155	1.368	0.713	0.011	0	0	1	0.544	1	4
ARMC6	-0.055	-0.023	0.009	0.156	1.798	0.615	0.016	0	0	1	0.545	1	4
ATAD1	-0.052	-0.022	0.008	0.156	0.277	0.871	0.015	0	0	1	0.545	1	3
DHX16	-0.04	-0.017	0.006	0.156	1.745	0.418	0.012	0	0	1	0.545	1	3
GTF3C3	-0.053	-0.022	0.009	0.156	0.762	0.859	0.016	0	0	1	0.545	1	4
MIF4GD	-0.01	0.026	0.062	0.156	0.948	0.814	0.018	0	0	1	0.545	1	4
NDUFB2	-0.073	-0.031	0.012	0.156	0.68	0.878	0.022	0	0	1	0.545	1	4
PSMA1	-0.117	-0.049	0.019	0.156	1.02	0.6	0.035	0	0	1	0.545	1	3
SLITRK4	-0.09	-0.038	0.014	0.156	1.157	0.561	0.027	0	0	1	0.545	1	3
VPS39	-0.052	-0.022	0.008	0.156	1.417	0.702	0.016	0	0	1	0.545	1	4
ANAPC10	-0.073	-0.03	0.012	0.157	1.573	0.666	0.022	0	0	1	0.546	1	4
C12orf35	-0.013	0.033	0.079	0.157	2.031	0.362	0.023	0	1.549	1.016	0.546	1	3
C2orf28	-0.011	0.028	0.066	0.157	0.334	0.846	0.02	0	0	1	0.546	1	3
C7orf20	-0.082	-0.034	0.013	0.157	1.157	0.561	0.024	0	0	1	0.546	1	3
CHST7	-0.019	0.049	0.117	0.157	1.424	0.7	0.035	0	0	1	0.546	1	4
CLN5	-0.012	0.031	0.073	0.157	0.559	0.906	0.022	0	0	1	0.546	1	4
DGKB	-0.014	0.036	0.085	0.157	1.653	0.438	0.025	0	0	1	0.546	1	3
EGR1	-0.218	-0.092	0.035	0.156	0.754	0.86	0.065	0	0	1	0.546	1	4
FLJ14213	-0.023	0.06	0.142	0.156	0.281	0.869	0.042	0	0	1	0.546	1	3
GSTM1	-0.123	-0.052	0.02	0.157	0.568	0.904	0.037	0	0	1	0.546	1	4
MRPS9	-0.072	-0.03	0.012	0.157	1.983	0.576	0.021	0	0	1	0.546	1	4
NFE2L1	-0.007	0.019	0.046	0.157	1.911	0.591	0.014	0	0	1	0.546	1	4
PPP2R2B	-0.062	-0.026	0.01	0.157	2.107	0.349	0.018	0	5.077	1.053	0.546	1	3
RAVER2	-0.014	0.035	0.084	0.157	1.182	0.757	0.025	0	0	1	0.546	1	4
RHOB	-0.011	0.029	0.07	0.157	1.758	0.415	0.021	0	0	1	0.546	1	3
SCMH1	-0.005	0.014	0.033	0.157	1.691	0.639	0.01	0	0	1	0.546	1	4
SLC35B2	-0.073	-0.031	0.012	0.157	0.056	0.972	0.022	0	0	1	0.546	1	3
STT3A	-0.011	0.029	0.07	0.157	2.458	0.483	0.021	0	0	1	0.546	1	4
C14orf94	-0.012	0.032	0.076	0.158	1.674	0.433	0.022	0	0	1	0.547	1	3
KCTD1	-0.073	-0.031	0.012	0.158	0.249	0.883	0.022	0	0	1	0.547	1	3
KY	-0.062	-0.026	0.01	0.158	6.871	0.076	0.018	0.001	56.335	2.29	0.547	1	4
LOC112703	-0.103	-0.043	0.017	0.158	1.944	0.378	0.03	0	0	1	0.547	1	3
LOC91137	-0.109	-0.046	0.018	0.158	3.343	0.188	0.032	0.001	40.181	1.672	0.547	1	3
NFIA	-0.015	0.038	0.091	0.158	0.131	0.937	0.027	0	0	1	0.547	1	3
SCYL3	-0.047	-0.02	0.008	0.158	1.211	0.546	0.014	0	0	1	0.547	1	3
TMEM50A	-0.008	0.02	0.048	0.158	0.646	0.886	0.014	0	0	1	0.547	1	4
ZBTB9	-0.045	-0.019	0.007	0.158	1.214	0.75	0.013	0	0	1	0.547	1	4
C10orf118	-0.012	0.03	0.072	0.159	0.213	0.899	0.021	0	0	1	0.548	1	3
COMMD9	-0.042	-0.018	0.007	0.159	3.226	0.358	0.013	0	6.992	1.075	0.548	1	4
ELAVL4	-0.106	-0.044	0.017	0.159	2.536	0.469	0.032	0	0	1	0.548	1	4
EXOSC4	-0.066	-0.028	0.011	0.159	0.413	0.938	0.02	0	0	1	0.548	1	4
GBF1	-0.066	-0.028	0.011	0.159	0.832	0.842	0.02	0	0	1	0.548	1	4
KIAA1446	-0.109	-0.046	0.018	0.159	0.445	0.801	0.032	0	0	1	0.548	1	3
LEPROT	-0.016	0.04	0.096	0.159	2.953	0.399	0.028	0	0	1	0.548	1	4
NDUFA13	-0.047	-0.02	0.008	0.159	0.74	0.864	0.014	0	0	1	0.548	1	4
PDLIM3	-0.022	0.056	0.133	0.159	1.209	0.751	0.04	0	0	1	0.548	1	4
SIAHBP1	-0.006	0.015	0.035	0.159	2.015	0.365	0.01	0	0.746	1.008	0.548	1	3
SLC1A1	-0.082	-0.034	0.013	0.159	1.218	0.749	0.024	0	0	1	0.548	1	4
ZFP260	-0.008	0.021	0.05	0.159	0.153	0.926	0.015	0	0	1	0.548	1	3
CREB3	-0.015	0.037	0.088	0.16	0.409	0.815	0.026	0	0	1	0.549	1	3
FLJ10769	-0.038	-0.016	0.006	0.16	0.456	0.796	0.011	0	0	1	0.549	1	3
ZNHIT3	-0.108	-0.045	0.018	0.16	0.56	0.756	0.032	0	0	1	0.549	1	3
DSCR1	-0.01	0.025	0.059	0.16	0.059	0.971	0.018	0	0	1	0.55	1	3
NUMA1	-0.018	0.044	0.106	0.16	0.864	0.834	0.032	0	0	1	0.55	1	4
PLCXD3	-0.085	-0.035	0.014	0.16	2.965	0.397	0.025	0	0	1	0.55	1	4
RHOC	-0.015	0.039	0.092	0.16	1.137	0.768	0.027	0	0	1	0.55	1	4
RHOG	-0.022	0.056	0.135	0.16	0.586	0.9	0.04	0	0	1	0.55	1	4
RIMS3	-0.078	-0.033	0.013	0.16	0.228	0.973	0.023	0	0	1	0.55	1	4
TBK1	-0.056	-0.024	0.009	0.16	0.157	0.925	0.017	0	0	1	0.55	1	3
UBTD1	-0.012	0.031	0.074	0.16	0.233	0.972	0.022	0	0	1	0.55	1	4
CARD9	-0.008	0.021	0.05	0.161	2.806	0.422	0.015	0	0	1	0.551	1	4
CGI-38	-0.02	0.05	0.121	0.161	0.974	0.615	0.036	0	0	1	0.551	1	3
ELK1	-0.031	0.078	0.186	0.161	6.627	0.085	0.055	0.006	54.732	2.209	0.551	1	4
FRAS1	-0.132	-0.055	0.022	0.161	8.55	0.036	0.039	0.003	64.913	2.85	0.551	1	4
LOC90639	-0.022	0.055	0.132	0.161	1.106	0.575	0.039	0	0	1	0.551	1	3
PAK4	-0.013	0.034	0.08	0.161	5.282	0.152	0.024	0.001	43.208	1.761	0.551	1	4
PKN1	-0.012	0.029	0.07	0.161	1.561	0.458	0.021	0	0	1	0.551	1	3
RPL27A	-0.011	0.028	0.067	0.161	4.861	0.182	0.02	0.001	38.283	1.62	0.551	1	4
RPS9	-0.013	0.032	0.078	0.161	0.495	0.92	0.023	0	0	1	0.551	1	4
TYSND1	-0.036	-0.015	0.006	0.161	0.004	0.998	0.011	0	0	1	0.551	1	3
C16orf28	-0.013	0.033	0.08	0.162	1.194	0.55	0.024	0	0	1	0.552	1	3
FLJ23584	-0.012	0.031	0.075	0.162	1.542	0.463	0.022	0	0	1	0.552	1	3
USP52	-0.019	0.048	0.115	0.162	2.477	0.29	0.034	0.001	19.256	1.238	0.552	1	3
C1orf77	-0.056	-0.023	0.009	0.162	0.774	0.679	0.017	0	0	1	0.553	1	3
MAPK9	-0.141	-0.059	0.024	0.162	4.112	0.25	0.042	0.002	27.042	1.371	0.553	1	4
PIM3	-0.095	-0.04	0.016	0.162	1.279	0.734	0.028	0	0	1	0.553	1	4
ARHGEF10L	-0.008	0.021	0.05	0.163	0.122	0.989	0.015	0	0	1	0.554	1	4
BAP1	-0.055	-0.023	0.009	0.163	1.117	0.773	0.016	0	0	1	0.554	1	4
COL20A1	-0.019	0.046	0.112	0.164	0.962	0.81	0.033	0	0	1	0.554	1	4
CTNNBL1	-0.034	-0.014	0.006	0.163	0.526	0.913	0.01	0	0	1	0.554	1	4
CX3CL1	-0.099	-0.041	0.017	0.163	2.389	0.496	0.029	0	0	1	0.554	1	4
DLNB14	-0.072	-0.03	0.012	0.163	0.439	0.803	0.021	0	0	1	0.554	1	3
FLYWCH1	-0.094	-0.039	0.016	0.163	1.876	0.391	0.028	0	0	1	0.554	1	3
ITM2A	-0.094	-0.039	0.016	0.163	0.003	0.999	0.028	0	0	1	0.554	1	3
KCTD8	-0.127	-0.053	0.021	0.163	3.504	0.32	0.038	0.001	14.386	1.168	0.554	1	4
NDUFA4	-0.039	-0.016	0.007	0.163	1.485	0.686	0.012	0	0	1	0.554	1	4
NUP88	-0.006	0.015	0.035	0.164	0.543	0.909	0.011	0	0	1	0.554	1	4
PKIA	-0.009	0.022	0.052	0.163	0.835	0.841	0.016	0	0	1	0.554	1	4
RWDD1	-0.097	-0.04	0.016	0.164	1.307	0.727	0.029	0	0	1	0.554	1	4
STS-1	-0.143	-0.059	0.024	0.163	4.281	0.118	0.043	0.003	53.286	2.141	0.554	1	3
ZAK	-0.018	0.045	0.109	0.164	2.081	0.353	0.033	0	3.873	1.04	0.554	1	3
PRKCQ	-0.089	-0.037	0.015	0.164	0.263	0.877	0.026	0	0	1	0.555	1	3
TMEM123	-0.018	0.045	0.108	0.164	0.148	0.985	0.032	0	0	1	0.555	1	4
C9orf21	-0.009	0.023	0.055	0.164	0.245	0.885	0.016	0	0	1	0.556	1	3
DMAP1	-0.006	0.015	0.037	0.165	1.745	0.627	0.011	0	0	1	0.556	1	4
DPP10	-0.131	-0.054	0.022	0.165	10.528	0.015	0.039	0.004	71.505	3.509	0.556	1	4
GRM3	-0.011	0.028	0.066	0.164	1.821	0.402	0.02	0	0	1	0.556	1	3
JARID2	-0.053	-0.022	0.009	0.164	0.786	0.853	0.016	0	0	1	0.556	1	4
LOC440145	-0.082	-0.034	0.014	0.165	0.631	0.73	0.024	0	0	1	0.556	1	3
MBIP	-0.055	-0.023	0.009	0.164	1.456	0.692	0.016	0	0	1	0.556	1	4
METT5D1	-0.009	0.022	0.054	0.165	0.919	0.632	0.016	0	0	1	0.556	1	3
PRELID1	-0.058	-0.024	0.01	0.165	0.087	0.958	0.017	0	0	1	0.556	1	3
SEC61A1	-0.014	0.034	0.083	0.164	3.978	0.264	0.025	0.001	24.58	1.326	0.556	1	4
SUMF2	-0.063	-0.026	0.011	0.165	1.167	0.761	0.019	0	0	1	0.556	1	4
SYBL1	-0.077	-0.032	0.013	0.165	1.578	0.454	0.023	0	0	1	0.556	1	3
THBS4	-0.017	0.041	0.099	0.165	3.592	0.309	0.029	0.001	16.477	1.197	0.556	1	4
TOB2	-0.018	0.045	0.109	0.165	1.632	0.652	0.032	0	0	1	0.556	1	4
GYPC	-0.04	0.097	0.234	0.165	14.734	0.002	0.07	0.013	79.638	4.911	0.557	1	4
OSBPL3	-0.152	-0.063	0.026	0.165	10.678	0.005	0.045	0.005	81.271	5.339	0.557	1	3
ZNF304	-0.014	0.033	0.08	0.166	3.707	0.295	0.024	0	19.082	1.236	0.557	1	4
C20orf7	-0.1	-0.041	0.017	0.166	2.56	0.278	0.03	0.001	21.872	1.28	0.558	1	3
C9orf90	-0.053	-0.022	0.009	0.166	1.3	0.522	0.016	0	0	1	0.558	1	3
DPP9	-0.018	0.044	0.106	0.167	2.027	0.363	0.032	0	1.341	1.014	0.558	1	3
EXOSC1	-0.051	-0.021	0.009	0.166	0.082	0.96	0.015	0	0	1	0.558	1	3
