lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
C6orf192	-0.058	0.001	0.06	0.975	0.438	0.803	0.03	0	0	1	1	1	3
C6orf203	-0.034	0.009	0.051	0.695	5.481	0.065	0.022	0.001	63.509	2.74	1	1	3
C6orf204	-0.002	0	0.002	0.997	0.029	0.985	0.001	0	0	1	1	1	3
C6orf205	-0.035	0	0.035	0.993	0.002	0.999	0.018	0	0	1	1	1	3
C6orf211	-0.074	-0.023	0.027	0.362	0.439	0.803	0.026	0	0	1	1	1	3
C6orf32	-0.004	0	0.004	0.951	0.781	0.677	0.002	0	0	1	1	1	3
C6orf35	-0.004	0	0.004	0.941	0.778	0.678	0.002	0	0	1	1	1	3
C6orf47	-0.073	-0.034	0.004	0.077	0.223	0.895	0.02	0	0	1	1	1	3
C6orf48	-0.039	-0.004	0.031	0.823	0.583	0.747	0.018	0	0	1	1	1	3
C6orf49	-0.026	0.011	0.047	0.572	0.189	0.91	0.019	0	0	1	1	1	3
C6orf55	-0.048	-0.003	0.042	0.896	1.184	0.553	0.023	0	0	1	1	1	3
C6orf57	-0.121	-0.045	0.031	0.25	0.169	0.919	0.039	0	0	1	1	1	3
C6orf60	-0.028	0.003	0.033	0.866	0.225	0.894	0.016	0	0	1	1	1	3
C6orf64	-0.004	0	0.004	0.968	1.344	0.511	0.002	0	0	1	1	1	3
C6orf65	-0.071	-0.026	0.019	0.254	0.102	0.95	0.023	0	0	1	1	1	3
C6orf66	-0.123	-0.051	0.021	0.168	0.174	0.917	0.037	0	0	1	1	1	3
C6orf69	-0.042	-0.008	0.026	0.634	1.061	0.588	0.017	0	0	1	1	1	3
C6orf70	-0.019	0.013	0.045	0.424	0.423	0.809	0.016	0	0	1	1	1	3
C6orf72	-0.002	0	0.002	0.994	0.134	0.935	0.001	0	0	1	1	1	3
C6orf75	-0.056	-0.017	0.023	0.408	0.62	0.733	0.02	0	0	1	1	1	3
C6orf79	-0.004	0.032	0.067	0.082	1.842	0.398	0.018	0	0	1	1	1	3
C6orf81	-0.023	0.01	0.042	0.553	0.601	0.741	0.017	0	0	1	1	1	3
C6orf85	-0.025	0.009	0.042	0.603	2.412	0.299	0.017	0	17.094	1.206	1	1	3
C6orf96	-0.004	0	0.004	0.999	0.036	0.982	0.002	0	0	1	1	1	3
C7orf11	-0.002	0	0.002	0.998	0.008	0.996	0.001	0	0	1	1	1	3
C7orf16	-0.002	0	0.002	1	0	1	0.001	0	0	1	1	1	3
C7orf20	-0.059	-0.011	0.036	0.64	1.754	0.416	0.024	0	0	1	1	1	3
C7orf21	-0.027	0.004	0.035	0.799	0.233	0.89	0.016	0	0	1	1	1	3
C7orf24	-0.084	-0.019	0.047	0.575	0.016	0.992	0.033	0	0	1	1	1	3
C7orf25	-0.056	-0.018	0.021	0.367	0.643	0.887	0.02	0	0	1	1	1	4
C7orf26	-0.022	0	0.022	0.996	0.595	0.743	0.011	0	0	1	1	1	3
C7orf27	0.001	0.051	0.101	0.044	2.486	0.288	0.025	0	19.562	1.243	1	1	3
C7orf28B	-0.253	-0.034	0.185	0.762	0.115	0.944	0.112	0	0	1	1	1	3
C7orf30	-0.095	-0.039	0.017	0.17	0.253	0.881	0.028	0	0	1	1	1	3
C7orf36	-0.055	-0.011	0.032	0.602	0.202	0.904	0.022	0	0	1	1	1	3
C7orf44	-0.063	-0.008	0.046	0.766	0.149	0.928	0.028	0	0	1	1	1	3
C8orf1	-0.085	-0.034	0.018	0.205	0.183	0.913	0.026	0	0	1	1	1	3
C8orf13	-0.071	-0.006	0.058	0.847	0.361	0.835	0.033	0	0	1	1	1	3
C8orf32	-0.035	0.005	0.045	0.81	0.792	0.673	0.02	0	0	1	1	1	3
C8orf33	-0.008	0.018	0.044	0.183	1.409	0.703	0.013	0	0	1	1	1	4
C8orf35	-0.007	0.02	0.048	0.15	1.799	0.407	0.014	0	0	1	1	1	3
C8orf36	-0.051	-0.012	0.028	0.567	0.802	0.67	0.02	0	0	1	1	1	3
C8orf37	-0.018	0.015	0.048	0.369	0.206	0.902	0.017	0	0	1	1	1	3
C8orf38	-0.108	-0.038	0.032	0.291	0.877	0.645	0.036	0	0	1	1	1	3
C8orf4	-0.004	0	0.004	0.985	0.137	0.934	0.002	0	0	1	1	1	3
C8orf40	-0.022	0.017	0.056	0.396	0.128	0.938	0.02	0	0	1	1	1	3
C8orf41	-0.031	0	0.031	0.991	2.329	0.312	0.016	0	14.138	1.165	1	1	3
C8orf44	-0.002	0	0.002	0.984	0.572	0.751	0.001	0	0	1	1	1	3
C8orf45	-0.027	0.02	0.067	0.411	0.049	0.976	0.024	0	0	1	1	1	3
C8orf46	-0.038	0.011	0.061	0.649	2.07	0.355	0.025	0	3.382	1.035	1	1	3
C8orf52	-0.01	0.035	0.08	0.125	0.964	0.618	0.023	0	0	1	1	1	3
C8orf55	-0.014	0.036	0.086	0.156	0.078	0.962	0.025	0	0	1	1	1	3
C8orf61	-0.036	0.003	0.042	0.882	0.28	0.869	0.02	0	0	1	1	1	3
C8orf70	-0.024	0.013	0.051	0.487	0.687	0.709	0.019	0	0	1	1	1	3
C8orf72	-0.016	0.019	0.054	0.295	2.79	0.248	0.018	0	28.303	1.395	1	1	3
C8orf76	-0.051	-0.022	0.007	0.136	0.775	0.855	0.015	0	0	1	1	1	4
C9orf102	-0.016	0.022	0.06	0.254	0.282	0.868	0.019	0	0	1	1	1	3
C9orf103	-0.015	0.025	0.065	0.222	0.283	0.868	0.02	0	0	1	1	1	3
C9orf10OS	-0.052	-0.014	0.025	0.488	0.04	0.98	0.02	0	0	1	1	1	3
C9orf111	-0.024	0.052	0.128	0.178	0.763	0.683	0.039	0	0	1	1	1	3
C9orf114	-0.021	0.025	0.07	0.294	1.031	0.597	0.023	0	0	1	1	1	3
C9orf116	-0.004	0	0.004	0.958	0.775	0.679	0.002	0	0	1	1	1	3
C9orf123	-0.04	-0.004	0.032	0.823	2.293	0.318	0.018	0	12.792	1.147	1	1	3
C9orf125	-0.046	-0.013	0.021	0.46	0.425	0.809	0.017	0	0	1	1	1	3
C9orf127	-0.018	0.013	0.044	0.406	0.765	0.682	0.016	0	0	1	1	1	3
C9orf132	0	0.043	0.086	0.048	0.711	0.701	0.022	0	0	1	1	1	3
C9orf140	-0.004	0	0.004	0.958	1.098	0.578	0.002	0	0	1	1	1	3
C9orf142	-0.03	0.002	0.034	0.909	0.202	0.904	0.016	0	0	1	1	1	3
C9orf150	-0.002	0	0.002	0.983	0.691	0.708	0.001	0	0	1	1	1	3
C9orf156	-0.014	0.025	0.064	0.208	0.09	0.956	0.02	0	0	1	1	1	3
C9orf157	-0.004	0	0.004	0.995	0.117	0.943	0.002	0	0	1	1	1	3
C9orf16	-0.091	-0.03	0.031	0.338	0.479	0.787	0.031	0	0	1	1	1	3
C9orf19	-0.015	0.051	0.117	0.13	0.181	0.913	0.034	0	0	1	1	1	3
C9orf21	-0.018	0.014	0.046	0.39	1.738	0.419	0.016	0	0	1	1	1	3
C9orf23	-0.021	0.01	0.041	0.528	0.114	0.944	0.016	0	0	1	1	1	3
C9orf24	-0.07	-0.018	0.033	0.483	0.849	0.654	0.026	0	0	1	1	1	3
C9orf25	-0.033	0.003	0.039	0.867	1.33	0.514	0.018	0	0	1	1	1	3
C9orf3	-0.002	0	0.002	0.992	0.103	0.95	0.001	0	0	1	1	1	3
C9orf30	-0.076	-0.025	0.027	0.345	1.16	0.56	0.026	0	0	1	1	1	3
C9orf32	-0.072	-0.02	0.031	0.443	1.541	0.463	0.026	0	0	1	1	1	3
C9orf37	-0.014	0.032	0.078	0.177	2.355	0.308	0.023	0	15.085	1.178	1	1	3
C9orf4	-0.149	-0.059	0.031	0.197	0.069	0.966	0.046	0	0	1	1	1	3
C9orf40	-0.054	-0.019	0.016	0.289	0.039	0.998	0.018	0	0	1	1	1	4
C9orf45	-0.043	-0.003	0.038	0.896	0.472	0.79	0.021	0	0	1	1	1	3
C9orf46	-0.065	-0.024	0.018	0.261	1.618	0.445	0.021	0	0	1	1	1	3
C9orf5	-0.053	-0.023	0.006	0.123	0.063	0.969	0.015	0	0	1	1	1	3
C9orf58	-0.034	0.053	0.14	0.235	0.635	0.728	0.045	0	0	1	1	1	3
C9orf6	-0.028	0.003	0.033	0.857	0.505	0.777	0.016	0	0	1	1	1	3
C9orf61	-0.12	-0.009	0.101	0.869	0.1	0.951	0.056	0	0	1	1	1	3
C9orf64	-0.013	0.018	0.049	0.253	0.186	0.911	0.016	0	0	1	1	1	3
C9orf7	-0.07	-0.015	0.039	0.578	0.061	0.97	0.028	0	0	1	1	1	3
C9orf72	-0.002	0	0.002	0.992	1.082	0.781	0.001	0	0	1	1	1	4
C9orf74	-0.013	0.01	0.032	0.407	1.14	0.566	0.012	0	0	1	1	1	3
C9orf75	-0.019	0.02	0.059	0.309	0.844	0.656	0.02	0	0	1	1	1	3
C9orf77	-0.046	-0.002	0.042	0.917	0.546	0.761	0.022	0	0	1	1	1	3
C9orf78	-0.021	-0.005	0.011	0.559	0.022	0.989	0.008	0	0	1	1	1	3
C9orf80	-0.025	-0.002	0.021	0.879	0.802	0.67	0.012	0	0	1	1	1	3
C9orf82	-0.038	0	0.038	0.992	1.253	0.534	0.02	0	0	1	1	1	3
C9orf86	-0.019	0.014	0.046	0.407	0.159	0.924	0.016	0	0	1	1	1	3
C9orf88	-0.06	0.014	0.089	0.705	5.171	0.075	0.038	0.003	61.324	2.586	1	1	3
C9orf89	-0.056	-0.019	0.018	0.305	0.34	0.844	0.019	0	0	1	1	1	3
C9orf9	0	0.045	0.091	0.051	1.552	0.46	0.023	0	0	1	1	1	3
C9orf90	-0.063	-0.032	-0.001	0.043	1.142	0.565	0.016	0	0	1	1	1	3
C9orf91	-0.004	0	0.004	0.984	0.118	0.943	0.002	0	0	1	1	1	3
C9orf95	-0.016	0.035	0.086	0.175	1.32	0.517	0.026	0	0	1	1	1	3
CA10	-0.039	-0.001	0.037	0.967	0.496	0.78	0.019	0	0	1	1	1	3
CA11	-0.066	-0.019	0.027	0.411	0.512	0.916	0.024	0	0	1	1	1	4
CA12	-0.002	0	0.002	0.994	0.249	0.883	0.001	0	0	1	1	1	3
CA13	-0.004	0	0.004	0.979	0.723	0.868	0.002	0	0	1	1	1	4
CA2	-0.109	-0.016	0.077	0.736	1.348	0.718	0.047	0	0	1	1	1	4
CA4	-0.056	0.009	0.074	0.797	0.853	0.837	0.033	0	0	1	1	1	4
CA5B	-0.004	0	0.004	0.996	0.423	0.935	0.002	0	0	1	1	1	4
CA8	-0.062	-0.01	0.042	0.708	0.604	0.896	0.027	0	0	1	1	1	4
CA9	-0.002	0	0.002	0.999	0.058	0.996	0.001	0	0	1	1	1	4
CAB39	-0.036	-0.004	0.029	0.824	1.539	0.463	0.017	0	0	1	1	1	3
CABC1	-0.02	0.016	0.052	0.377	0.496	0.78	0.018	0	0	1	1	1	3
CABIN1	-0.05	0.002	0.053	0.954	0.225	0.893	0.026	0	0	1	1	1	3
CABLES1	-0.077	-0.02	0.036	0.477	0.02	0.99	0.029	0	0	1	1	1	3
CABLES2	-0.026	0.011	0.049	0.557	1.127	0.771	0.019	0	0	1	1	1	4
CABP1	-0.075	-0.018	0.038	0.522	1.087	0.78	0.029	0	0	1	1	1	4
CABP7	-0.077	-0.027	0.024	0.3	1	0.801	0.026	0	0	1	1	1	4
CABYR	-0.004	0	0.004	0.963	1.166	0.558	0.002	0	0	1	1	1	3
CACHD1	-0.093	-0.028	0.037	0.4	0.086	0.993	0.033	0	0	1	1	1	4
CACNA1A	-0.03	0.036	0.102	0.283	0.395	0.821	0.034	0	0	1	1	1	3
CACNA1C	-0.025	0.011	0.047	0.548	1.39	0.499	0.018	0	0	1	1	1	3
CACNA1E	-0.032	0.02	0.073	0.453	1.222	0.748	0.027	0	0	1	1	1	4
CACNA1F	-0.002	0	0.002	0.978	0.487	0.784	0.001	0	0	1	1	1	3
CACNA1G	-0.098	-0.022	0.053	0.564	1.041	0.791	0.039	0	0	1	1	1	4
CACNA1H	-0.004	0	0.004	0.997	2.129	0.546	0.002	0	0	1	1	1	4
CACNA1I	-0.045	0.02	0.085	0.545	1.281	0.527	0.033	0	0	1	1	1	3
CACNA2D2	-0.069	-0.028	0.013	0.176	1.143	0.767	0.021	0	0	1	1	1	4
CACNA2D3	-0.047	0.01	0.067	0.73	0.253	0.969	0.029	0	0	1	1	1	4
CACNB1	-0.004	0	0.004	0.966	2.503	0.475	0.002	0	0	1	1	1	4
CACNB2	-0.099	-0.028	0.043	0.446	2.829	0.243	0.036	0.001	29.295	1.414	1	1	3
CACNB3	-0.078	-0.035	0.008	0.11	1.162	0.762	0.022	0	0	1	1	1	4
CACNB4	-0.123	-0.049	0.026	0.203	2.642	0.267	0.038	0.001	24.302	1.321	1	1	3
CACNG2	-0.041	0.005	0.05	0.843	2.023	0.568	0.023	0	0	1	1	1	4
CACNG3	-0.08	-0.03	0.02	0.239	0.261	0.878	0.026	0	0	1	1	1	3
CACYBP	-0.089	-0.032	0.025	0.267	0.611	0.894	0.029	0	0	1	1	1	4
CADPS	-0.001	0.037	0.075	0.055	0.339	0.844	0.019	0	0	1	1	1	3
CADPS2	-0.042	-0.005	0.032	0.795	0.2	0.905	0.019	0	0	1	1	1	3
CALB1	-0.002	0	0.002	0.991	2.136	0.545	0.001	0	0	1	1	1	4
CALB2	-0.159	-0.059	0.041	0.249	0.709	0.871	0.051	0	0	1	1	1	4
CALCOCO1	-0.023	0.009	0.041	0.583	1.156	0.764	0.016	0	0	1	1	1	4
CALD1	-0.055	0.03	0.115	0.494	1.157	0.763	0.043	0	0	1	1	1	4
CALM1	-0.013	-0.001	0.01	0.826	1.014	0.798	0.006	0	0	1	1	1	4
CALM2	-0.016	-0.002	0.012	0.792	0.215	0.898	0.007	0	0	1	1	1	3
CALM3	-0.019	-0.004	0.01	0.557	2.397	0.494	0.007	0	0	1	1	1	4
CALML4	-0.021	0.008	0.038	0.57	0.768	0.857	0.015	0	0	1	1	1	4
CALN1	-0.044	0.002	0.048	0.931	0.016	0.992	0.024	0	0	1	1	1	3
CALR	-0.027	0.009	0.045	0.629	1.544	0.672	0.019	0	0	1	1	1	4
CALU	-0.043	-0.009	0.025	0.6	0.289	0.962	0.017	0	0	1	1	1	4
CAMK1	-0.107	-0.036	0.035	0.318	5.442	0.066	0.036	0.002	63.252	2.721	1	1	3
CAMK1D	-0.046	0.021	0.088	0.542	0.809	0.667	0.034	0	0	1	1	1	3
CAMK1G	-0.004	0	0.004	0.995	0.837	0.841	0.002	0	0	1	1	1	4
CAMK2A	-0.041	-0.008	0.026	0.655	0.942	0.815	0.017	0	0	1	1	1	4
CAMK2B	-0.022	0.014	0.05	0.452	1.063	0.588	0.018	0	0	1	1	1	3
CAMK2D	-0.074	-0.008	0.058	0.819	1.43	0.699	0.034	0	0	1	1	1	4
CAMK2G	-0.081	-0.04	0.002	0.061	0.917	0.632	0.021	0	0	1	1	1	3
CAMK2N1	-0.029	-0.014	0.001	0.067	1.953	0.582	0.008	0	0	1	1	1	4
CAMK2N2	-0.077	-0.016	0.045	0.607	0.818	0.845	0.031	0	0	1	1	1	4
CAMKV	-0.03	0.001	0.032	0.951	1.242	0.743	0.016	0	0	1	1	1	4
CAMSAP1	-0.051	-0.025	0.002	0.073	0.098	0.992	0.014	0	0	1	1	1	4
CAMSAP1L1	-0.044	0	0.044	0.993	0.325	0.85	0.022	0	0	1	1	1	3
CAMTA1	-0.042	-0.003	0.036	0.886	0.445	0.931	0.02	0	0	1	1	1	4
CAND1	-0.037	-0.008	0.02	0.556	2.658	0.447	0.014	0	0	1	1	1	4
CAND2	-0.012	0.013	0.039	0.301	2.17	0.538	0.013	0	0	1	1	1	4
CANT1	-0.007	0.022	0.05	0.136	0.483	0.923	0.015	0	0	1	1	1	4
CANX	-0.054	-0.023	0.008	0.138	1.161	0.56	0.016	0	0	1	1	1	3
CAP1	-0.027	-0.006	0.015	0.593	1.511	0.68	0.011	0	0	1	1	1	4
CAP2	-0.031	0.014	0.058	0.546	1.262	0.738	0.023	0	0	1	1	1	4
CAPN1	-0.036	0.005	0.046	0.813	1.984	0.576	0.021	0	0	1	1	1	4
CAPN10	-0.002	0	0.002	0.993	1.668	0.644	0.001	0	0	1	1	1	4
CAPN13	-0.004	0	0.004	0.962	0.92	0.631	0.002	0	0	1	1	1	3
CAPN3	-0.044	0.074	0.191	0.219	0.875	0.831	0.06	0	0	1	1	1	4
CAPN5	-0.04	0.004	0.047	0.871	1.856	0.603	0.022	0	0	1	1	1	4
CAPN7	-0.056	-0.022	0.012	0.204	0.473	0.925	0.017	0	0	1	1	1	4
CAPNS1	-0.048	-0.003	0.042	0.894	4.493	0.213	0.023	0.001	33.231	1.498	1	1	4
CAPS	-0.018	0.03	0.078	0.218	1.191	0.755	0.024	0	0	1	1	1	4
CAPZA2	-0.031	-0.004	0.023	0.786	0.243	0.97	0.014	0	0	1	1	1	4
CAPZB	-0.049	-0.021	0.007	0.137	0.068	0.995	0.014	0	0	1	1	1	4
CARD8	-0.003	0	0.003	0.963	2.84	0.242	0.002	0	29.57	1.42	1	1	3
CARD9	-0.016	0.014	0.043	0.357	2.949	0.4	0.015	0	0	1	1	1	4
CARF	-0.053	-0.02	0.014	0.249	0.183	0.98	0.017	0	0	1	1	1	4
CARHSP1	-0.077	-0.019	0.039	0.527	0.377	0.945	0.03	0	0	1	1	1	4
CARKL	-0.048	0.027	0.102	0.481	0.488	0.783	0.038	0	0	1	1	1	3
CARM1	-0.026	0.018	0.062	0.432	1.117	0.773	0.022	0	0	1	1	1	4
CARS	-0.031	0	0.031	1	0.142	0.932	0.016	0	0	1	1	1	3
CART	-0.004	0	0.004	0.976	1.299	0.522	0.002	0	0	1	1	1	3
CASC1	-0.004	0	0.004	0.995	0.02	0.99	0.002	0	0	1	1	1	3
CASC3	-0.043	0.005	0.053	0.839	4.134	0.247	0.024	0.001	27.438	1.378	1	1	4
CASD1	-0.102	-0.028	0.046	0.462	0.109	0.991	0.038	0	0	1	1	1	4
CASP2	-0.034	0.01	0.055	0.642	0.432	0.934	0.023	0	0	1	1	1	4
CASP3	-0.052	-0.012	0.027	0.549	1.806	0.614	0.02	0	0	1	1	1	4
CASP9	-0.044	0	0.045	0.989	5.574	0.134	0.023	0.001	46.176	1.858	1	1	4
CASQ1	-0.004	0	0.004	0.988	0.274	0.965	0.002	0	0	1	1	1	4
CASQ2	-0.002	0	0.002	0.994	0.41	0.815	0.001	0	0	1	1	1	3
CAST	-0.019	0.008	0.034	0.574	0.05	0.975	0.014	0	0	1	1	1	3
CAST1	-0.062	-0.008	0.047	0.776	1.695	0.428	0.028	0	0	1	1	1	3
CAT	-0.029	0.014	0.056	0.532	0.648	0.885	0.022	0	0	1	1	1	4
CATSPER2	-0.002	0	0.002	0.999	0.053	0.997	0.001	0	0	1	1	1	4
CAV1	-0.173	-0.029	0.116	0.699	12.964	0.005	0.074	0.016	76.86	4.321	1	1	4
CBARA1	-0.02	0.01	0.04	0.509	1.017	0.602	0.015	0	0	1	1	1	3
CBFA2T2	-0.035	-0.006	0.023	0.692	3.257	0.354	0.015	0	7.886	1.086	1	1	4
CBFB	-0.066	-0.009	0.048	0.757	1.263	0.738	0.029	0	0	1	1	1	4
CBLB	-0.01	0.041	0.091	0.113	0.306	0.858	0.026	0	0	1	1	1	3
CBLL1	-0.057	-0.023	0.011	0.189	2.457	0.293	0.017	0	18.588	1.228	1	1	3
CBLN1	-0.079	-0.028	0.022	0.276	2.699	0.44	0.026	0	0	1	1	1	4
CBLN2	-0.004	0	0.004	0.961	0.838	0.658	0.002	0	0	1	1	1	3
CBLN3	-0.002	0	0.002	0.987	1.068	0.785	0.001	0	0	1	1	1	4
CBLN4	-0.004	0	0.004	0.974	1.059	0.787	0.002	0	0	1	1	1	4
CBR1	-0.02	0.025	0.07	0.275	0.445	0.931	0.023	0	0	1	1	1	4
CBR3	-0.019	0.038	0.095	0.191	0.61	0.894	0.029	0	0	1	1	1	4
CBR4	-0.029	0.015	0.059	0.512	4.599	0.204	0.023	0.001	34.762	1.533	1	1	4
CBS	-0.05	0.008	0.066	0.788	0.155	0.926	0.03	0	0	1	1	1	3
CBWD5	-0.093	-0.032	0.028	0.293	0.362	0.834	0.031	0	0	1	1	1	3
CBX1	-0.066	-0.024	0.018	0.26	1.729	0.63	0.021	0	0	1	1	1	4
CBX3	-0.001	0.044	0.09	0.057	1.672	0.643	0.023	0	0	1	1	1	4
CBX4	-0.056	-0.008	0.04	0.751	0.92	0.821	0.024	0	0	1	1	1	4
CBX5	-0.043	-0.001	0.041	0.972	0.298	0.862	0.022	0	0	1	1	1	3
CBX6	-0.007	0.022	0.051	0.145	1.376	0.711	0.015	0	0	1	1	1	4
CBX7	-0.043	0.002	0.048	0.919	3.591	0.309	0.023	0	16.453	1.197	1	1	4
CC2D1A	-0.035	0.006	0.047	0.781	0.204	0.977	0.021	0	0	1	1	1	4
CCBE1	-0.038	0.02	0.078	0.498	0.015	0.992	0.029	0	0	1	1	1	3
CCBL2	-0.114	-0.033	0.047	0.417	1.42	0.492	0.041	0	0	1	1	1	3
CCDC104	-0.004	0	0.004	0.923	1.887	0.389	0.002	0	0	1	1	1	3
CCDC127	-0.061	-0.024	0.013	0.196	0.542	0.91	0.019	0	0	1	1	1	4
CCDC14	-0.014	0.029	0.072	0.184	0.224	0.894	0.022	0	0	1	1	1	3
CCDC16	-0.071	-0.036	0	0.048	1.398	0.497	0.018	0	0	1	1	1	3
CCDC21	-0.016	0.01	0.037	0.44	1.454	0.483	0.014	0	0	1	1	1	3
CCDC22	-0.014	0.026	0.066	0.202	2.524	0.283	0.02	0	20.766	1.262	1	1	3
CCDC24	0	0.044	0.087	0.048	0.931	0.818	0.022	0	0	1	1	1	4
CCDC25	-0.014	0.009	0.032	0.455	1.773	0.621	0.012	0	0	1	1	1	4
CCDC28A	-0.009	0.031	0.07	0.128	1.111	0.774	0.02	0	0	1	1	1	4
CCDC28B	-0.098	-0.05	-0.002	0.041	0.525	0.913	0.025	0	0	1	1	1	4
CCDC3	-0.004	0	0.004	0.994	0.479	0.787	0.002	0	0	1	1	1	3
CCDC32	-0.034	-0.004	0.027	0.806	0.096	0.953	0.016	0	0	1	1	1	3
CCDC34	-0.06	-0.012	0.037	0.63	0.953	0.813	0.025	0	0	1	1	1	4
CCDC41	-0.019	0.012	0.043	0.437	0.753	0.686	0.016	0	0	1	1	1	3
CCDC43	-0.032	-0.001	0.031	0.974	3.287	0.349	0.016	0	8.723	1.096	1	1	4
CCDC44	-0.044	-0.014	0.017	0.377	0.476	0.788	0.015	0	0	1	1	1	3
CCDC45	-0.017	0.025	0.067	0.241	0.051	0.975	0.021	0	0	1	1	1	3
CCDC46	-0.002	0	0.002	0.994	0.041	0.98	0.001	0	0	1	1	1	3
CCDC47	-0.048	-0.019	0.009	0.188	1.139	0.768	0.015	0	0	1	1	1	4
CCDC49	-0.001	0.032	0.065	0.059	1.681	0.431	0.017	0	0	1	1	1	3
CCDC50	-0.084	-0.02	0.043	0.527	0.568	0.904	0.032	0	0	1	1	1	4
CCDC51	-0.07	-0.032	0.007	0.104	0.155	0.984	0.02	0	0	1	1	1	4
CCDC53	-0.041	-0.01	0.021	0.512	1.554	0.46	0.016	0	0	1	1	1	3
CCDC55	-0.033	0.009	0.051	0.686	2.767	0.251	0.021	0	27.719	1.383	1	1	3
CCDC56	-0.008	0.011	0.03	0.261	1.437	0.487	0.01	0	0	1	1	1	3
CCDC58	-0.071	0.008	0.087	0.841	0.133	0.936	0.04	0	0	1	1	1	3
CCDC59	-0.047	-0.018	0.011	0.23	0.819	0.664	0.015	0	0	1	1	1	3
CCDC6	-0.066	-0.019	0.027	0.418	0.033	0.984	0.024	0	0	1	1	1	3
CCDC66	-0.044	-0.003	0.037	0.869	2.475	0.48	0.02	0	0	1	1	1	4
CCDC69	-0.051	0.009	0.068	0.778	2.764	0.429	0.03	0	0	1	1	1	4
CCDC72	-0.018	0	0.018	0.989	0.259	0.879	0.009	0	0	1	1	1	3
CCDC77	-0.051	0.002	0.054	0.952	0.36	0.835	0.027	0	0	1	1	1	3
CCDC85A	-0.046	-0.011	0.025	0.557	2.424	0.298	0.018	0	17.484	1.212	1	1	3
CCDC90B	-0.039	-0.002	0.035	0.932	1.014	0.798	0.019	0	0	1	1	1	4
CCDC91	-0.004	0	0.004	0.934	1.694	0.638	0.002	0	0	1	1	1	4
CCK	-0.004	0	0.004	0.978	0.27	0.966	0.002	0	0	1	1	1	4
CCKBR	-0.093	-0.029	0.036	0.383	0.884	0.829	0.033	0	0	1	1	1	4
CCL20	-0.063	-0.017	0.03	0.478	2.466	0.481	0.024	0	0	1	1	1	4
CCM2	-0.023	-0.003	0.017	0.768	0.28	0.964	0.01	0	0	1	1	1	4
CCNA1	-0.004	0	0.004	0.957	2.366	0.5	0.002	0	0	1	1	1	4
CCNB1IP1	-0.029	0.001	0.031	0.937	0.153	0.927	0.015	0	0	1	1	1	3
CCNC	-0.128	-0.045	0.039	0.297	1.904	0.593	0.043	0	0	1	1	1	4
CCND1	-0.086	-0.017	0.053	0.637	0.19	0.979	0.035	0	0	1	1	1	4
CCND2	-0.075	-0.036	0.003	0.07	0.677	0.879	0.02	0	0	1	1	1	4
CCND3	-0.03	0.026	0.082	0.361	5.186	0.075	0.029	0.002	61.434	2.593	1	1	3
CCNDBP1	-0.082	-0.028	0.026	0.31	0.916	0.632	0.027	0	0	1	1	1	3
CCNE1	-0.058	-0.018	0.023	0.392	0.368	0.947	0.021	0	0	1	1	1	4
CCNF	-0.07	-0.023	0.025	0.347	2.152	0.541	0.024	0	0	1	1	1	4
CCNG1	-0.033	0.005	0.042	0.812	0.315	0.854	0.019	0	0	1	1	1	3
CCNG2	-0.054	-0.014	0.026	0.495	0.282	0.869	0.021	0	0	1	1	1	3
CCNH	-0.116	-0.036	0.044	0.379	0.348	0.84	0.041	0	0	1	1	1	3
CCNI	-0.022	0.002	0.027	0.845	4.205	0.24	0.012	0	28.655	1.402	1	1	4
CCNK	-0.034	0.006	0.047	0.76	0.682	0.711	0.021	0	0	1	1	1	3
CCNL1	-0.054	-0.019	0.015	0.263	0.04	0.998	0.017	0	0	1	1	1	4
CCNT1	-0.002	0	0.002	0.996	0.082	0.994	0.001	0	0	1	1	1	4
CCNT2	-0.036	0	0.036	1	1.251	0.535	0.018	0	0	1	1	1	3
CCNY	-0.018	0.02	0.058	0.304	2.172	0.338	0.019	0	7.907	1.086	1	1	3
CCPG1	-0.011	0.013	0.036	0.296	0.555	0.758	0.012	0	0	1	1	1	3
CCR6	-0.028	-0.001	0.026	0.93	1.376	0.711	0.014	0	0	1	1	1	4
CCRK	-0.037	0.002	0.041	0.912	0.408	0.816	0.02	0	0	1	1	1	3
CCRN4L	-0.004	0	0.004	0.974	0.378	0.828	0.002	0	0	1	1	1	3
CCS	-0.03	0.008	0.046	0.68	0.871	0.832	0.019	0	0	1	1	1	4
CCT2	-0.09	-0.037	0.016	0.173	0.461	0.927	0.027	0	0	1	1	1	4
CCT3	-0.038	-0.013	0.012	0.307	0.436	0.933	0.013	0	0	1	1	1	4
CCT4	-0.011	0.015	0.041	0.256	1.305	0.728	0.013	0	0	1	1	1	4
CCT5	-0.014	0.029	0.071	0.183	4.397	0.111	0.022	0.001	54.516	2.199	1	1	3
CCT6A	-0.085	-0.04	0.004	0.078	0.863	0.834	0.023	0	0	1	1	1	4
CCT6AP1	-0.068	-0.026	0.015	0.218	2.089	0.352	0.021	0	4.264	1.045	1	1	3
CCT7	-0.042	-0.004	0.034	0.829	0.299	0.96	0.019	0	0	1	1	1	4
