lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
GPR179	-0.162	-0.019	0.124	0.796	2.835	0.418	0.073	0	0	1	1	1	4
GPR18	-0.028	0.095	0.218	0.132	2.362	0.937	0.063	0	0	1	1	1	8
GPR180	-0.183	-0.041	0.1	0.566	2.921	0.892	0.072	0	0	1	1	1	8
GPR182	-0.128	-0.042	0.044	0.337	2.267	0.811	0.044	0	0	1	1	1	6
GPR183	-0.062	0.063	0.188	0.321	2.173	0.903	0.064	0	0	1	1	1	7
GPR19	-0.138	-0.025	0.089	0.672	4.349	0.739	0.058	0	0	1	1	1	8
GPR199P	-0.578	-0.088	0.401	0.723	0.001	0.97	0.25	0	0	1	1	1	2
GPR20	-0.1	0.02	0.141	0.741	2.733	0.741	0.061	0	0	1	1	1	6
GPR21	-0.047	0.055	0.157	0.293	4.795	0.57	0.052	0	0	1	1	1	7
GPR22	-0.08	-0.031	0.019	0.226	8.024	0.532	0.025	0	0	1	1	1	10
GPR25	-0.128	0.071	0.271	0.484	11.201	0.024	0.102	0.028	64.289	2.8	1	1	5
GPR26	-0.004	0	0.004	0.982	1.962	0.962	0.002	0	0	1	1	1	8
GPR27	-0.04	-0.016	0.008	0.19	3.651	0.933	0.012	0	0	1	1	1	10
GPR3	-0.004	0	0.004	0.938	4.258	0.833	0.002	0	0	1	1	1	9
GPR30	-0.065	0.004	0.073	0.907	1.486	0.476	0.035	0	0	1	1	1	3
GPR31	-0.042	-0.007	0.029	0.713	4.652	0.46	0.018	0	0	1	1	1	6
GPR32	-0.103	-0.026	0.051	0.507	1.939	0.858	0.039	0	0	1	1	1	6
GPR33	-0.063	0.054	0.171	0.365	1.278	0.734	0.06	0	0	1	1	1	4
GPR34	-0.041	0.111	0.264	0.152	5.781	0.566	0.078	0	0	1	1	1	8
GPR35	-0.044	0.042	0.129	0.339	4.569	0.6	0.044	0	0	1	1	1	7
GPR37	-0.056	-0.009	0.038	0.696	6.695	0.461	0.024	0	0	1	1	1	8
GPR37L1	-0.046	0.021	0.089	0.534	9.445	0.306	0.034	0.002	15.295	1.181	1	1	9
GPR39	-0.134	-0.079	-0.025	0.004	2.212	0.697	0.028	0	0	1	1	1	5
GPR4	-0.111	-0.02	0.072	0.672	5.681	0.338	0.047	0.002	11.99	1.136	1	1	6
GPR42	-0.71	-0.071	0.568	0.828	3.749	0.053	0.326	0.156	73.323	3.749	1	1	2
GPR45	-0.108	-0.019	0.071	0.681	3.854	0.571	0.046	0	0	1	1	1	6
GPR50	-0.11	0.026	0.163	0.705	1.169	0.883	0.07	0	0	1	1	1	5
GPR52	-0.027	0.01	0.047	0.602	3.419	0.636	0.019	0	0	1	1	1	6
GPR55	-0.09	-0.013	0.064	0.743	4.9	0.557	0.039	0	0	1	1	1	7
GPR56	-0.025	0.037	0.098	0.241	2.785	0.733	0.031	0	0	1	1	1	6
GPR6	-0.029	0.006	0.041	0.725	2.885	0.718	0.018	0	0	1	1	1	6
GPR61	-0.035	0.005	0.045	0.811	1.572	0.905	0.021	0	0	1	1	1	6
GPR62	-0.004	0	0.004	0.985	4.5	0.809	0.002	0	0	1	1	1	9
GPR63	-0.114	-0.024	0.066	0.602	4.816	0.568	0.046	0	0	1	1	1	7
GPR64	-0.026	0.004	0.035	0.781	0.019	0.991	0.016	0	0	1	1	1	3
GPR65	-0.128	0.022	0.172	0.775	8.358	0.302	0.076	0.008	16.246	1.194	1	1	8
GPR68	-0.059	0.011	0.08	0.764	10.236	0.42	0.035	0	2.305	1.024	1	1	11
GPR75	-0.109	-0.003	0.103	0.95	1.87	0.867	0.054	0	0	1	1	1	6
GPR75-ASB3	-0.592	-0.144	0.303	0.527	0.455	0.5	0.228	0	0	1	1	1	2
GPR77	-0.506	0.386	1.277	0.397	4.863	0.027	0.455	0.33	79.436	4.863	1	1	2
GPR78	-0.079	-0.01	0.06	0.788	1.839	0.871	0.035	0	0	1	1	1	6
GPR82	-0.222	-0.047	0.128	0.598	10.511	0.161	0.089	0.02	33.403	1.502	1	1	8
GPR83	-0.012	0.025	0.062	0.193	3.512	0.834	0.019	0	0	1	1	1	8
GPR84	-0.096	0.033	0.163	0.612	6.797	0.34	0.066	0.004	11.724	1.133	1	1	7
GPR85	-0.062	0.004	0.07	0.902	3.451	0.75	0.034	0	0	1	1	1	7
GPR87	-0.014	0.008	0.03	0.469	1.583	0.812	0.011	0	0	1	1	1	5
GPR88	-0.005	0	0.004	0.852	6.573	0.583	0.002	0	0	1	1	1	9
GPR89A	-0.002	0	0.002	0.969	6.757	0.662	0.001	0	0	1	1	1	10
GPR89B	-0.167	-0.045	0.077	0.472	1.83	0.872	0.062	0	0	1	1	1	6
GPR92	-0.004	0	0.004	0.974	1.39	0.499	0.002	0	0	1	1	1	3
GPR97	-0.428	-0.045	0.337	0.816	0.462	0.794	0.195	0	0	1	1	1	3
GPR98	-0.191	-0.042	0.106	0.576	3.577	0.167	0.076	0.009	44.088	1.789	1	1	3
GPRACR	-0.491	0.096	0.682	0.75	0.02	0.887	0.299	0	0	1	1	1	2
GPRASP1	-0.186	-0.049	0.088	0.483	7.221	0.406	0.07	0.001	3.061	1.032	1	1	8
GPRASP2	-0.069	-0.029	0.011	0.152	6.653	0.466	0.02	0	0	1	1	1	8
GPRASP3	-2.821	-0.806	1.209	0.433	4.742	0.029	1.028	1.728	78.913	4.742	1	1	2
GPRC5A	-0.237	-0.064	0.109	0.467	5.083	0.166	0.088	0.013	40.985	1.694	1	1	4
GPRC5B	-0.037	0.011	0.058	0.657	4.668	0.792	0.024	0	0	1	1	1	9
GPRC5C	-0.021	0.002	0.026	0.852	1.779	0.939	0.012	0	0	1	1	1	7
GPRC5D	-0.107	0.016	0.138	0.802	2.028	0.731	0.063	0	0	1	1	1	5
GPRC5D-AS1	-0.541	-0.073	0.395	0.76	0.167	0.683	0.239	0	0	1	1	1	2
GPRC6A	-0.067	-0.022	0.024	0.351	0.369	0.832	0.023	0	0	1	1	1	3
GPRIN1	-0.023	0.019	0.061	0.382	3.966	0.784	0.021	0	0	1	1	1	8
GPRIN2	-0.051	0.006	0.063	0.847	2.513	0.642	0.029	0	0	1	1	1	5
GPRIN3	-0.086	0.044	0.175	0.504	1.345	0.987	0.066	0	0	1	1	1	8
GPS1	-0.014	0.006	0.026	0.533	9.01	0.531	0.01	0	0	1	1	1	11
GPS2	-0.025	0.008	0.042	0.622	10.952	0.279	0.017	0	17.821	1.217	1	1	10
GPSM1	-0.139	-0.043	0.053	0.381	7.276	0.401	0.049	0.001	3.797	1.039	1	1	8
GPSM2	-0.036	0.007	0.05	0.746	5.207	0.877	0.022	0	0	1	1	1	11
GPSM3	-0.112	0.002	0.117	0.967	2.257	0.895	0.058	0	0	1	1	1	7
GPSN2	-0.016	0.011	0.039	0.424	0.268	0.874	0.014	0	0	1	1	1	3
GPT	-0.005	0	0.005	0.943	11.393	0.18	0.002	0	29.784	1.424	1	1	9
GPT2	-0.005	0.044	0.092	0.079	4.263	0.893	0.025	0	0	1	1	1	10
GPX1	-0.045	-0.009	0.027	0.623	6.641	0.674	0.018	0	0	1	1	1	10
GPX2	-0.305	-0.032	0.241	0.818	3.056	0.217	0.139	0.026	34.564	1.528	1	1	3
GPX3	-0.072	0	0.072	0.993	10.93	0.281	0.037	0.002	17.655	1.214	1	1	10
GPX4	-0.04	-0.01	0.019	0.503	4.491	0.876	0.015	0	0	1	1	1	10
GPX5	-0.038	0.001	0.041	0.945	1.617	0.899	0.02	0	0	1	1	1	6
GPX6	-0.096	-0.004	0.089	0.941	0.995	0.911	0.047	0	0	1	1	1	5
GPX7	-0.012	0.021	0.053	0.21	3.848	0.954	0.016	0	0	1	1	1	11
GPX8	-0.056	0.053	0.162	0.341	12.135	0.033	0.056	0.008	58.798	2.427	1	1	6
GRAMD1A	0.006	0.033	0.061	0.019	5.986	0.816	0.014	0	0	1	1	1	11
GRAMD1B	-0.09	0.008	0.106	0.876	3.427	0.843	0.05	0	0	1	1	1	8
GRAMD1C	-0.122	0.02	0.162	0.781	3.163	0.869	0.073	0	0	1	1	1	8
GRAMD2	-0.045	-0.013	0.019	0.437	0.861	0.65	0.016	0	0	1	1	1	3
GRAMD2A	-0.141	-0.013	0.115	0.841	0.001	1	0.065	0	0	1	1	1	3
GRAMD2B	-0.082	0.088	0.257	0.311	1.276	0.528	0.087	0	0	1	1	1	3
GRAMD3	-0.103	-0.027	0.049	0.485	1.67	0.893	0.039	0	0	1	1	1	6
GRAMD4	-0.063	0.012	0.087	0.75	5.105	0.647	0.038	0	0	1	1	1	8
GRAP	-0.137	-0.037	0.064	0.475	2.588	0.92	0.051	0	0	1	1	1	8
GRAP2	-0.184	-0.053	0.079	0.432	8.267	0.31	0.067	0.005	15.323	1.181	1	1	8
GRAPL	-0.425	-0.165	0.095	0.213	19.642	0.001	0.132	0.067	74.544	3.928	1	1	6
GRASP	-0.089	-0.029	0.031	0.347	7.298	0.294	0.031	0.001	17.788	1.216	1	1	7
GRASPOS	-0.098	0.027	0.152	0.673	0.29	0.59	0.064	0	0	1	1	1	2
GRB10	-0.043	-0.004	0.036	0.861	1.871	0.993	0.02	0	0	1	1	1	10
GRB14	-0.004	0	0.004	0.996	4.873	0.845	0.002	0	0	1	1	1	10
GRB2	-0.025	0.006	0.038	0.689	10.153	0.427	0.016	0	1.506	1.015	1	1	11
GRB7	-0.098	-0.012	0.074	0.781	2.654	0.753	0.044	0	0	1	1	1	6
GREB1	-0.06	-0.022	0.016	0.265	4.627	0.592	0.019	0	0	1	1	1	7
GREB1L	-0.044	0.001	0.046	0.964	2.972	0.563	0.023	0	0	1	1	1	5
GREM1	-0.118	-0.035	0.048	0.408	6.52	0.259	0.042	0.003	23.312	1.304	1	1	6
GREM2	-0.004	0	0.004	0.923	6.125	0.727	0.002	0	0	1	1	1	10
GRHL1	-0.093	-0.026	0.041	0.448	5.777	0.449	0.034	0	0	1	1	1	7
GRHL2	-0.068	-0.01	0.047	0.73	4.3	0.507	0.029	0	0	1	1	1	6
GRHL3	-0.026	0.013	0.052	0.51	2.459	0.783	0.02	0	0	1	1	1	6
GRHPR	-0.043	-0.002	0.039	0.932	7.507	0.677	0.021	0	0	1	1	1	11
GRIA1	-0.061	-0.003	0.056	0.93	0.261	0.878	0.03	0	0	1	1	1	3
GRIA2	-0.014	0.017	0.048	0.29	3.355	0.763	0.016	0	0	1	1	1	7
GRIA3	-0.004	0	0.004	0.945	2.248	0.896	0.002	0	0	1	1	1	7
GRIA4	-0.037	-0.004	0.029	0.794	5.117	0.529	0.017	0	0	1	1	1	7
GRID1	-0.009	0.02	0.049	0.181	0.676	0.879	0.015	0	0	1	1	1	4
GRID1-AS1	-0.035	-0.005	0.026	0.761	0.311	0.577	0.016	0	0	1	1	1	2
GRID2	-0.019	0.011	0.04	0.473	1.903	0.593	0.015	0	0	1	1	1	4
GRID2IP	-0.196	-0.018	0.16	0.845	0.047	0.829	0.091	0	0	1	1	1	2
GRIK1	-0.036	-0.006	0.025	0.718	6.637	0.468	0.016	0	0	1	1	1	8
GRIK1-AS1	-0.082	0.041	0.165	0.51	0.069	0.966	0.063	0	0	1	1	1	3
GRIK1-AS2	-0.09	-0.019	0.053	0.609	0.554	0.907	0.036	0	0	1	1	1	4
GRIK2	-0.002	0	0.002	0.986	1.245	0.941	0.001	0	0	1	1	1	6
GRIK3	-0.084	-0.009	0.067	0.823	0.194	0.908	0.038	0	0	1	1	1	3
GRIK4	-0.313	-0.128	0.058	0.179	5.374	0.251	0.095	0.011	25.574	1.344	1	1	5
GRIK5	-0.025	0.006	0.038	0.691	2.527	0.925	0.016	0	0	1	1	1	8
GRIN1	-0.041	-0.006	0.029	0.732	1.798	0.937	0.018	0	0	1	1	1	7
GRIN2A	-0.041	-0.013	0.016	0.372	1.599	0.953	0.015	0	0	1	1	1	7
GRIN2B	-0.012	0.033	0.078	0.154	3.518	0.621	0.023	0	0	1	1	1	6
GRIN2C	-0.019	0.035	0.088	0.207	2.336	0.801	0.027	0	0	1	1	1	6
GRIN2D	-0.42	-0.126	0.168	0.401	13.806	0.017	0.15	0.064	63.785	2.761	1	1	6
GRIN3A	-0.005	-0.001	0.004	0.804	5.389	0.715	0.002	0	0	1	1	1	9
GRIN3B	-0.284	-0.095	0.093	0.322	6.211	0.184	0.096	0.016	35.593	1.553	1	1	5
GRINA	-0.045	-0.021	0.004	0.098	1.692	0.989	0.013	0	0	1	1	1	9
GRINL1A	-0.03	-0.001	0.028	0.943	0.005	1	0.015	0	0	1	1	1	4
GRIP1	-0.043	0.031	0.105	0.417	2.043	0.916	0.038	0	0	1	1	1	7
GRIP2	-0.096	-0.004	0.088	0.93	5.572	0.473	0.047	0	0	1	1	1	7
GRIPAP1	-0.012	0.021	0.054	0.22	5.257	0.873	0.017	0	0	1	1	1	11
GRK1	-0.1	-0.008	0.084	0.87	3.216	0.522	0.047	0	0	1	1	1	5
GRK2	-0.215	-0.052	0.11	0.528	0.368	0.544	0.083	0	0	1	1	1	2
GRK4	-0.018	0.001	0.021	0.879	5.553	0.851	0.01	0	0	1	1	1	11
GRK5	-0.04	0.031	0.101	0.393	17.567	0.063	0.036	0.005	43.075	1.757	1	1	11
GRK6	-0.101	0.001	0.103	0.987	0.485	1	0.052	0	0	1	1	1	8
GRK7	-0.025	0.004	0.034	0.772	3.129	0.68	0.015	0	0	1	1	1	6
GRM1	-0.085	-0.027	0.032	0.375	9.865	0.13	0.03	0.002	39.181	1.644	1	1	7
GRM2	-0.086	-0.034	0.017	0.194	2.901	0.894	0.026	0	0	1	1	1	8
GRM3	-0.006	0.021	0.049	0.128	3.764	0.584	0.014	0	0	1	1	1	6
GRM4	-0.002	0	0.002	0.993	3.988	0.551	0.001	0	0	1	1	1	6
GRM5	-0.008	0.018	0.045	0.178	0.776	0.855	0.014	0	0	1	1	1	4
GRM6	-0.062	-0.013	0.037	0.616	1.84	0.606	0.025	0	0	1	1	1	4
GRM7	-0.033	0.011	0.056	0.623	0.961	0.811	0.023	0	0	1	1	1	4
GRM8	-0.09	-0.041	0.007	0.093	1.451	0.963	0.025	0	0	1	1	1	7
GRN	-0.057	-0.021	0.014	0.243	5.223	0.814	0.018	0	0	1	1	1	10
GRP	-0.041	-0.009	0.023	0.579	12.069	0.098	0.016	0.001	41.999	1.724	1	1	8
GRPEL1	-0.051	-0.027	-0.004	0.022	2.931	0.939	0.012	0	0	1	1	1	9
GRPEL2	-0.053	-0.02	0.013	0.243	5.563	0.696	0.017	0	0	1	1	1	9
GRPR	-0.024	0.026	0.076	0.308	1.065	0.983	0.026	0	0	1	1	1	7
GRRP1	-0.004	0	0.004	0.989	1.454	0.835	0.002	0	0	1	1	1	5
GRSF1	-0.037	-0.016	0.005	0.131	6.642	0.674	0.011	0	0	1	1	1	10
GRTP1	-0.039	-0.003	0.034	0.889	0.882	0.972	0.019	0	0	1	1	1	6
GRWD1	-0.013	0.005	0.024	0.554	2.197	0.988	0.009	0	0	1	1	1	10
GRXCR2	-0.353	-0.112	0.13	0.365	0.02	0.99	0.123	0	0	1	1	1	3
GS1-279B7.1	-0.069	0.013	0.094	0.762	0.012	0.912	0.041	0	0	1	1	1	2
GSAP	-0.166	-0.047	0.072	0.442	3.76	0.439	0.061	0	0	1	1	1	5
GSC	-0.049	0.003	0.055	0.903	2.534	0.771	0.026	0	0	1	1	1	6
GSC2	-0.02	0.005	0.03	0.699	2.355	0.798	0.013	0	0	1	1	1	6
GSDMA	-0.088	0.042	0.173	0.525	5.757	0.451	0.067	0	0	1	1	1	7
GSDMB	-0.135	0.016	0.166	0.839	12.927	0.074	0.077	0.018	45.851	1.847	1	1	8
GSDMC	-0.054	0.028	0.11	0.5	2.455	0.653	0.042	0	0	1	1	1	5
GSDMD	-0.12	0.019	0.157	0.789	7.362	0.392	0.071	0.002	4.921	1.052	1	1	8
GSDML	-0.048	0.026	0.1	0.487	0.937	0.626	0.038	0	0	1	1	1	3
GSE1	-0.192	-0.061	0.07	0.359	2.22	0.695	0.067	0	0	1	1	1	5
GSG1	-0.021	0.009	0.039	0.547	2.773	0.735	0.015	0	0	1	1	1	6
GSG1L	-0.134	-0.016	0.103	0.797	4.754	0.447	0.061	0	0	1	1	1	6
GSG2	-0.265	-0.148	-0.031	0.013	1.202	0.548	0.06	0	0	1	1	1	3
GSK3A	-0.012	0.012	0.035	0.335	5.173	0.879	0.012	0	0	1	1	1	11
GSK3B	-0.004	0.055	0.115	0.069	6.575	0.681	0.03	0	0	1	1	1	10
GSKIP	-0.133	-0.008	0.117	0.903	2.938	0.71	0.064	0	0	1	1	1	6
GSN	-0.027	0.034	0.095	0.274	2.599	0.978	0.031	0	0	1	1	1	10
GSN-AS1	-0.06	0.014	0.088	0.706	0.071	0.79	0.038	0	0	1	1	1	2
GSPT1	-0.021	0	0.02	0.976	4.59	0.917	0.01	0	0	1	1	1	11
GSPT2	-0.054	-0.015	0.025	0.464	7.494	0.586	0.02	0	0	1	1	1	10
GSR	0.007	0.104	0.202	0.036	3.667	0.817	0.05	0	0	1	1	1	8
GSS	-0.043	-0.008	0.027	0.643	4.049	0.945	0.018	0	0	1	1	1	11
GSTA1	-0.062	0.018	0.098	0.66	2.252	0.69	0.041	0	0	1	1	1	5
GSTA2	-0.116	-0.003	0.111	0.964	4.426	0.351	0.058	0.002	9.631	1.107	1	1	5
GSTA3	-0.092	-0.006	0.079	0.888	0.809	0.976	0.044	0	0	1	1	1	6
GSTA4	-0.086	-0.027	0.032	0.366	11.837	0.296	0.03	0.001	15.522	1.184	1	1	11
GSTA5	-0.567	-0.14	0.287	0.52	4.305	0.116	0.218	0.075	53.545	2.153	1	1	3
GSTA7P	-0.927	-0.3	0.326	0.348	0.196	0.658	0.32	0	0	1	1	1	2
GSTCD	-0.058	0.049	0.157	0.369	1.66	0.798	0.055	0	0	1	1	1	5
GSTK1	-0.027	0.003	0.032	0.864	6.215	0.718	0.015	0	0	1	1	1	10
GSTM1	-0.138	-0.068	0.002	0.058	1.181	0.997	0.036	0	0	1	1	1	9
GSTM2	-0.11	-0.044	0.023	0.195	2.347	0.993	0.034	0	0	1	1	1	11
GSTM3	-0.083	-0.003	0.078	0.948	9.945	0.445	0.041	0	0	1	1	1	11
GSTM4	-0.092	-0.014	0.064	0.721	15.446	0.079	0.04	0.005	41.734	1.716	1	1	10
GSTM5	-0.037	0.04	0.117	0.31	5.97	0.651	0.039	0	0	1	1	1	9
GSTO1	-0.051	-0.014	0.023	0.448	10.696	0.382	0.019	0	6.505	1.07	1	1	11
GSTO2	-0.004	0	0.004	0.991	6.584	0.68	0.002	0	0	1	1	1	10
GSTP1	-0.002	0.029	0.061	0.068	3.613	0.963	0.016	0	0	1	1	1	11
GSTT1	-0.142	0.009	0.159	0.912	10.33	0.171	0.077	0.013	32.238	1.476	1	1	8
GSTT2	-0.004	0	0.004	0.992	3.468	0.943	0.002	0	0	1	1	1	10
GSTT2B	-0.282	0.033	0.347	0.838	7.532	0.11	0.16	0.058	46.895	1.883	1	1	5
GSTTP1	-0.07	-0.031	0.008	0.12	0.641	0.423	0.02	0	0	1	1	1	2
GSTTP2	-0.124	0.481	1.086	0.119	2.115	0.146	0.309	0.108	52.716	2.115	1	1	2
GSTZ1	-0.019	0.011	0.041	0.479	3.415	0.906	0.015	0	0	1	1	1	9
GSX1	-0.059	0.054	0.167	0.347	5.812	0.214	0.058	0.005	31.181	1.453	1	1	5
GSX2	-0.024	0.004	0.032	0.769	2.129	0.831	0.014	0	0	1	1	1	6
GTDC1	-0.03	-0.004	0.022	0.768	5.475	0.857	0.013	0	0	1	1	1	11
GTF2A1	-0.143	-0.014	0.116	0.836	1.087	0.955	0.066	0	0	1	1	1	6
GTF2A1L	-0.115	0.007	0.128	0.912	0.545	0.761	0.062	0	0	1	1	1	3
GTF2A2	-0.07	-0.023	0.024	0.341	4.417	0.818	0.024	0	0	1	1	1	9
GTF2B	-0.07	-0.025	0.021	0.29	8.573	0.478	0.023	0	0	1	1	1	10
GTF2E1	-0.064	-0.018	0.029	0.454	10.532	0.23	0.024	0.001	24.039	1.316	1	1	9
GTF2E2	-0.026	0.002	0.031	0.869	4.787	0.686	0.015	0	0	1	1	1	8
GTF2F1	-0.026	0.009	0.044	0.616	5.664	0.685	0.018	0	0	1	1	1	9
GTF2F2	-0.014	0.014	0.042	0.341	7.21	0.407	0.014	0	2.916	1.03	1	1	8
GTF2H1	-0.043	-0.005	0.033	0.81	5.679	0.683	0.019	0	0	1	1	1	9
GTF2H2	-0.252	-0.059	0.133	0.545	0.127	0.998	0.098	0	0	1	1	1	5
GTF2H2B	-0.714	-0.188	0.338	0.483	5.03	0.17	0.268	0.113	40.362	1.677	1	1	4
GTF2H2C	-0.22	0.071	0.361	0.635	0.335	0.846	0.148	0	0	1	1	1	3
GTF2H2D	-0.329	0.009	0.347	0.957	0.168	0.682	0.172	0	0	1	1	1	2
GTF2H3	-0.022	0.013	0.048	0.478	2.529	0.96	0.018	0	0	1	1	1	9
GTF2H4	-0.068	-0.003	0.063	0.938	8.45	0.295	0.033	0.001	17.159	1.207	1	1	8
GTF2H5	-0.059	-0.011	0.037	0.661	1.47	0.983	0.025	0	0	1	1	1	8
GTF2I	-0.124	0.021	0.167	0.774	1.853	0.763	0.074	0	0	1	1	1	5
GTF2I-AS1	-0.569	-0.094	0.382	0.699	0.024	0.877	0.242	0	0	1	1	1	2
GTF2IP4	-0.343	-0.039	0.264	0.8	0.095	0.758	0.155	0	0	1	1	1	2
GTF2IRD1	-0.043	0.005	0.053	0.84	4.709	0.452	0.024	0	0	1	1	1	6
GTF2IRD2	-0.146	-0.039	0.068	0.474	2.137	0.907	0.055	0	0	1	1	1	7
GTF2IRD2B	-0.151	-0.017	0.118	0.809	1.794	0.877	0.069	0	0	1	1	1	6
GTF3A	-0.122	0.002	0.126	0.973	1.861	0.967	0.063	0	0	1	1	1	8
GTF3C1	-0.041	0.009	0.059	0.721	10.031	0.263	0.025	0.001	20.246	1.254	1	1	9
GTF3C2	-0.015	0.001	0.018	0.869	5.177	0.638	0.009	0	0	1	1	1	8
GTF3C3	-0.048	-0.017	0.013	0.266	1.339	0.995	0.016	0	0	1	1	1	9
GTF3C4	-0.094	0.024	0.143	0.685	4.236	0.375	0.06	0.001	5.564	1.059	1	1	5
GTF3C5	-0.038	-0.012	0.014	0.373	2.64	0.955	0.013	0	0	1	1	1	9
GTF3C6	-0.128	0.023	0.174	0.764	0.739	0.981	0.077	0	0	1	1	1	6
GTPBP1	-0.06	0.028	0.115	0.538	2.896	0.894	0.045	0	0	1	1	1	8
GTPBP10	-0.1	-0.007	0.085	0.875	5.064	0.536	0.047	0	0	1	1	1	7
GTPBP2	-0.045	0.067	0.179	0.243	5.081	0.65	0.057	0	0	1	1	1	8
GTPBP3	-0.055	-0.018	0.019	0.337	8.996	0.438	0.019	0	0	1	1	1	10
GTPBP4	-0.017	0.006	0.029	0.63	7.192	0.617	0.012	0	0	1	1	1	10
GTPBP5	-0.403	-0.107	0.188	0.476	0.711	0.399	0.151	0	0	1	1	1	2
GTPBP6	0.018	0.053	0.087	0.003	2.495	0.962	0.018	0	0	1	1	1	9
GTPBP8	-0.033	0.002	0.038	0.911	4.048	0.908	0.018	0	0	1	1	1	10
GTSE1	-0.157	-0.027	0.103	0.689	9.698	0.206	0.066	0.009	27.818	1.385	1	1	8
GTSF1	-0.138	0.064	0.267	0.534	5.477	0.484	0.103	0	0	1	1	1	7
GTSF1L	-0.062	0.042	0.145	0.43	7.112	0.212	0.053	0.005	29.7	1.422	1	1	6
GUCA1A	-0.086	0.06	0.206	0.418	4.158	0.245	0.074	0.008	27.844	1.386	1	1	4
GUCA1B	-0.002	0	0.002	0.989	6.884	0.736	0.001	0	0	1	1	1	11
GUCA1C	-0.036	0.006	0.048	0.784	3.149	0.677	0.021	0	0	1	1	1	6
GUCA2A	-0.08	0.024	0.128	0.654	6.201	0.287	0.053	0.003	19.368	1.24	1	1	6
GUCA2B	-0.032	-0.005	0.022	0.707	2.242	0.815	0.014	0	0	1	1	1	6
GUCD1	-0.233	-0.071	0.091	0.391	0.455	0.978	0.083	0	0	1	1	1	5
GUCY1A2	-0.03	0	0.031	0.981	0.217	0.975	0.016	0	0	1	1	1	4
GUCY1A3	-0.004	0	0.004	0.952	3.783	0.581	0.002	0	0	1	1	1	6
GUCY1B1	-0.255	0.183	0.62	0.414	0.029	0.865	0.223	0	0	1	1	1	2
GUCY1B2	-0.052	-0.002	0.048	0.932	2.106	0.716	0.026	0	0	1	1	1	5
GUCY1B3	-0.034	0.018	0.071	0.499	0.689	0.984	0.027	0	0	1	1	1	6
GUCY2C	-0.02	0.007	0.034	0.61	1.329	0.97	0.014	0	0	1	1	1	7
GUCY2D	-0.03	0	0.03	0.98	2.96	0.706	0.015	0	0	1	1	1	6
GUCY2F	-0.026	0.009	0.043	0.616	1.365	0.714	0.017	0	0	1	1	1	4
GUCY2GP	-0.389	-0.091	0.207	0.549	0.223	0.636	0.152	0	0	1	1	1	2
GUF1	-0.004	0	0.004	0.997	5.666	0.843	0.002	0	0	1	1	1	11
GUK1	-0.029	-0.004	0.022	0.779	5.779	0.762	0.013	0	0	1	1	1	10
GULP1	-0.028	0	0.028	0.991	1.095	0.778	0.014	0	0	1	1	1	4
GUP1	-0.074	0.01	0.094	0.816	0.132	0.936	0.043	0	0	1	1	1	3
GUSB	-0.022	0.022	0.066	0.327	7.397	0.494	0.022	0	0	1	1	1	9
GUSBL2	-0.022	0.022	0.066	0.32	0.756	0.86	0.022	0	0	1	1	1	4
GUSBP1	-0.128	0.011	0.15	0.878	0.101	0.951	0.071	0	0	1	1	1	3
GUSBP11	-0.087	-0.023	0.04	0.471	0.778	0.678	0.033	0	0	1	1	1	3
GUSBP2	-0.246	-0.049	0.147	0.623	2.476	0.29	0.1	0.008	19.223	1.238	1	1	3
GUSBP3	-0.362	-0.087	0.188	0.536	0.187	0.665	0.14	0	0	1	1	1	2
GUSBP4	-0.242	0.028	0.298	0.838	0.264	0.607	0.138	0	0	1	1	1	2
GUSBP5	-0.106	-0.055	-0.004	0.035	0.065	0.968	0.026	0	0	1	1	1	3
GVINP1	-0.258	-0.033	0.192	0.771	2.07	0.723	0.115	0	0	1	1	1	5
GVQW3	-2.462	-0.687	1.088	0.448	2.274	0.132	0.906	1.106	56.03	2.274	1	1	2
GXYLT1	-0.109	0.059	0.227	0.491	0.632	0.996	0.086	0	0	1	1	1	7
GXYLT2	-0.03	0.023	0.076	0.399	0.676	0.984	0.027	0	0	1	1	1	6
GYG1	-0.014	0.033	0.08	0.167	9	0.532	0.024	0	0	1	1	1	11
GYG2	-0.006	0.046	0.098	0.083	3.864	0.869	0.027	0	0	1	1	1	9
GYLTL1B	-0.22	0.028	0.275	0.825	0.309	0.857	0.126	0	0	1	1	1	3
GYPA	-0.207	-0.049	0.109	0.545	7.115	0.31	0.081	0.007	15.668	1.186	1	1	7
GYPB	-0.721	-0.117	0.487	0.703	1.902	0.593	0.308	0	0	1	1	1	4
GYPC	-0.02	0.047	0.114	0.166	12.941	0.227	0.034	0.002	22.727	1.294	1	1	11
GYPE	-0.031	0.02	0.072	0.439	1.406	0.965	0.026	0	0	1	1	1	7
GYS1	-0.002	0	0.002	0.994	7.914	0.543	0.001	0	0	1	1	1	10
GYS2	-0.036	0.004	0.044	0.85	3.575	0.467	0.021	0	0	1	1	1	5
GZF1	-0.044	0.056	0.155	0.272	3.982	0.782	0.051	0	0	1	1	1	8
GZMA	-0.536	-0.121	0.294	0.568	6.54	0.257	0.212	0.063	23.548	1.308	1	1	6
GZMB	-0.316	0.001	0.318	0.995	4.708	0.453	0.162	0	0	1	1	1	6
