lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
CABLES1	-0.017	0.017	0.051	0.329	3.664	0.722	0.017	0	0	1	0.998	1	7
CABLES2	-0.028	0.088	0.204	0.138	6.883	0.332	0.059	0.003	12.832	1.147	0.998	1	7
CABP1	-0.107	-0.046	0.015	0.142	3.868	0.424	0.031	0	0	1	0.998	1	5
CABP2	-0.237	-0.087	0.062	0.251	5.647	0.227	0.076	0.009	29.168	1.412	0.998	1	5
CABP4	-0.166	-0.049	0.067	0.405	4.094	0.664	0.059	0	0	1	0.998	1	7
CABP5	-0.15	-0.058	0.035	0.222	2.256	0.895	0.047	0	0	1	0.998	1	7
CABP7	-0.097	-0.021	0.055	0.586	3.383	0.641	0.039	0	0	1	0.998	1	6
CABS1	-0.005	0.034	0.072	0.085	0.109	0.741	0.02	0	0	1	0.998	1	2
CABYR	-0.008	0.111	0.23	0.068	10.353	0.066	0.061	0.01	51.703	2.071	0.998	1	6
CACFD1	-0.178	-0.083	0.013	0.089	1.767	0.779	0.049	0	0	1	0.998	1	5
CACHD1	-0.013	0.063	0.139	0.103	5.122	0.528	0.039	0	0	1	0.998	1	7
CACNA1A	-0.13	0.108	0.346	0.375	5.583	0.233	0.121	0.02	28.352	1.396	0.998	1	5
CACNA1B	-0.23	0.044	0.317	0.754	8.593	0.014	0.14	0.04	76.725	4.296	0.998	1	3
CACNA1C	-0.086	0.118	0.322	0.258	6.705	0.082	0.104	0.019	55.255	2.235	0.998	1	4
CACNA1D	-0.088	0.044	0.176	0.517	4.235	0.375	0.067	0.005	5.55	1.059	0.998	1	5
CACNA1E	-0.084	-0.022	0.041	0.499	2.779	0.427	0.032	0	0	1	0.998	1	4
CACNA1F	-0.191	-0.032	0.127	0.693	3.526	0.317	0.081	0.006	14.918	1.175	0.998	1	4
CACNA1G	-0.141	0.017	0.174	0.836	6.046	0.109	0.08	0.011	50.377	2.015	0.998	1	4
CACNA1H	-0.084	0.051	0.186	0.459	1.161	0.762	0.069	0	0	1	0.998	1	4
CACNA1S	-0.243	0.119	0.48	0.519	10.178	0.006	0.184	0.074	80.35	5.089	0.998	1	3
CACNA2D2	-0.152	0.011	0.175	0.891	4.635	0.327	0.083	0.007	13.703	1.159	0.998	1	5
CACNA2D3	-0.352	0.149	0.649	0.561	13.775	0.008	0.255	0.191	70.961	3.444	0.998	1	5
CACNA2D4	-0.076	0.056	0.187	0.407	3.942	0.414	0.067	0	0	1	0.998	1	5
CACNB1	-0.049	0.049	0.148	0.327	3.988	0.408	0.05	0	0	1	0.998	1	5
CACNB2	-0.228	-0.085	0.057	0.241	5.105	0.164	0.073	0.008	41.233	1.702	0.998	1	4
CACNB3	-0.254	0.051	0.357	0.742	11.438	0.022	0.156	0.059	65.03	2.86	0.998	1	5
CACNG1	-0.022	0.094	0.211	0.113	0.265	0.876	0.059	0	0	1	0.998	1	3
CACNG2	-0.124	0.012	0.147	0.864	3.149	0.207	0.069	0.006	36.495	1.575	0.998	1	3
CACNG3	-0.561	-0.2	0.16	0.276	5.782	0.056	0.184	0.065	65.411	2.891	0.998	1	3
CACNG4	-0.017	0.019	0.055	0.301	0.48	0.787	0.018	0	0	1	0.998	1	3
CACNG5	-0.053	0.029	0.11	0.492	0.129	0.938	0.042	0	0	1	0.998	1	3
CACNG6	-0.69	-0.214	0.262	0.379	5.862	0.119	0.243	0.11	48.821	1.954	0.998	1	4
CACNG7	-0.174	-0.037	0.099	0.592	2.662	0.264	0.07	0.005	24.875	1.331	0.998	1	3
CACNG8	-0.131	-0.047	0.038	0.279	0.312	0.958	0.043	0	0	1	0.998	1	4
CACTIN	-0.005	0.091	0.187	0.062	1.278	0.528	0.049	0	0	1	0.998	1	3
CACUL1	-0.048	0.109	0.267	0.173	0.093	0.955	0.08	0	0	1	0.998	1	3
CACYBP	-0.079	0.055	0.19	0.419	5.766	0.45	0.069	0	0	1	0.998	1	7
CAD	-0.237	-0.035	0.167	0.731	5.326	0.255	0.103	0.014	24.898	1.332	0.998	1	5
CADM1	-0.022	0.069	0.161	0.137	3.286	0.772	0.047	0	0	1	0.998	1	7
CADM2	-0.151	-0.024	0.102	0.706	10.825	0.055	0.065	0.011	53.809	2.165	0.998	1	6
CADM3	-0.111	0.054	0.219	0.524	6.563	0.161	0.084	0.013	39.055	1.641	0.998	1	5
CADM4	-0.079	0.016	0.11	0.743	6.059	0.417	0.048	0	0.981	1.01	0.998	1	7
CADPS2	-0.019	0.006	0.031	0.651	3.563	0.468	0.013	0	0	1	0.998	1	5
CAGE1	-0.2	-0.063	0.074	0.37	5.509	0.357	0.07	0.003	9.246	1.102	0.998	1	6
CAHM	-0.121	0.051	0.223	0.559	0.154	0.695	0.088	0	0	1	0.998	1	2
CALB1	-0.016	0.023	0.062	0.25	0.705	0.872	0.02	0	0	1	0.998	1	4
CALB2	-0.113	0.019	0.151	0.78	7.984	0.092	0.067	0.011	49.902	1.996	0.998	1	5
CALCOCO1	-0.127	-0.015	0.097	0.794	4.003	0.676	0.057	0	0	1	0.998	1	7
CALCOCO2	-0.14	-0.02	0.1	0.743	8.002	0.238	0.061	0.006	25.016	1.334	0.998	1	7
CALCRL	-0.063	0.026	0.115	0.566	5.768	0.45	0.045	0	0	1	0.998	1	7
CALD1	-0.032	0.007	0.046	0.715	3.485	0.626	0.02	0	0	1	0.998	1	6
CALHM1	-0.171	-0.04	0.09	0.546	5.479	0.242	0.067	0.006	27	1.37	0.998	1	5
CALHM2	-0.077	0.047	0.171	0.46	7.457	0.281	0.063	0.005	19.542	1.243	0.998	1	7
CALHM3	-0.007	0.055	0.118	0.083	3.14	0.535	0.032	0	0	1	0.998	1	5
CALM2	-0.416	0.03	0.477	0.894	12.237	0.007	0.228	0.156	75.483	4.079	0.998	1	4
CALM3	-0.318	0.025	0.369	0.886	8.141	0.043	0.175	0.076	63.149	2.714	0.998	1	4
CALML3	-0.153	-0.021	0.111	0.76	8.343	0.08	0.067	0.011	52.058	2.086	0.998	1	5
CALML4	-0.044	0.053	0.151	0.282	4.323	0.633	0.05	0	0	1	0.998	1	7
CALML5	-0.207	0.024	0.255	0.838	6.063	0.194	0.118	0.023	34.031	1.516	0.998	1	5
CALML6	-0.278	-0.112	0.054	0.187	7.734	0.102	0.085	0.017	48.279	1.933	0.998	1	5
CALN1	-0.045	0.023	0.092	0.507	3.513	0.476	0.035	0	0	1	0.998	1	5
CALR	-0.018	0.101	0.22	0.097	6.679	0.352	0.061	0.003	10.163	1.113	0.998	1	7
CALR3	-0.018	0.008	0.035	0.55	0.185	0.996	0.014	0	0	1	0.998	1	5
CALU	-0.096	-0.012	0.072	0.78	4.676	0.586	0.043	0	0	1	0.998	1	7
CAMK1	-0.298	-0.138	0.022	0.091	7.249	0.298	0.082	0.008	17.23	1.208	0.998	1	7
CAMK1D	-0.244	-0.097	0.049	0.192	3.875	0.694	0.075	0	0	1	0.998	1	7
CAMK1G	-0.248	-0.045	0.158	0.663	14.132	0.007	0.103	0.033	71.696	3.533	0.998	1	5
CAMK2A	-0.025	0.032	0.09	0.27	1.866	0.76	0.029	0	0	1	0.998	1	5
CAMK2B	-0.092	0.009	0.111	0.856	5.55	0.235	0.052	0.004	27.931	1.388	0.998	1	5
CAMK2D	-0.164	-0.033	0.098	0.622	5.068	0.535	0.067	0	0	1	0.998	1	7
CAMK2G	-0.08	0.049	0.179	0.455	8.687	0.192	0.066	0.009	30.932	1.448	0.998	1	7
CAMK2N1	-0.062	0.031	0.123	0.517	8.228	0.222	0.047	0.004	27.079	1.371	0.998	1	7
CAMK2N2	-0.104	-0.011	0.082	0.815	4.335	0.363	0.047	0.002	7.738	1.084	0.998	1	5
CAMK4	-0.034	0.092	0.217	0.152	7.285	0.295	0.064	0.005	17.641	1.214	0.998	1	7
CAMKK1	-0.106	0.077	0.259	0.409	5.414	0.247	0.093	0.012	26.123	1.354	0.998	1	5
CAMKK2	-0.048	0.16	0.368	0.131	1.692	0.792	0.106	0	0	1	0.998	1	5
CAMLG	-0.155	-0.032	0.091	0.609	4.105	0.663	0.063	0	0	1	0.998	1	7
CAMSAP1	-0.12	-0.016	0.089	0.767	7.59	0.27	0.053	0.004	20.953	1.265	0.998	1	7
CAMSAP2	-0.258	-0.038	0.181	0.731	1.951	0.583	0.112	0	0	1	0.998	1	4
CAMSAP3	-0.015	0.034	0.084	0.177	0.329	0.566	0.025	0	0	1	0.998	1	2
CAMTA1	-0.048	0.036	0.119	0.405	5.512	0.48	0.043	0	0	1	0.998	1	7
CAMTA2	-0.057	0.026	0.11	0.54	2.679	0.848	0.043	0	0	1	0.998	1	7
CAND1	-0.266	-0.077	0.112	0.426	1.086	0.982	0.096	0	0	1	0.998	1	7
CAND2	-0.089	-0.018	0.054	0.627	6.558	0.364	0.037	0.001	8.506	1.093	0.998	1	7
CANT1	-0.099	0.036	0.171	0.603	2.651	0.851	0.069	0	0	1	0.998	1	7
CANX	-0.112	0.045	0.201	0.577	11.597	0.072	0.08	0.02	48.26	1.933	0.998	1	7
CAP1	-0.122	0.087	0.295	0.416	7.379	0.117	0.107	0.026	45.788	1.845	0.998	1	5
CAP2	-0.118	0.185	0.487	0.232	7.873	0.02	0.154	0.051	74.596	3.936	0.998	1	3
CAPG	-0.183	0.051	0.286	0.668	0.936	0.919	0.12	0	0	1	0.998	1	5
CAPN1	-0.063	0.13	0.323	0.185	4.118	0.39	0.098	0.002	2.86	1.029	0.998	1	5
CAPN10	-0.024	0.071	0.166	0.144	3.543	0.738	0.049	0	0	1	0.998	1	7
CAPN11	-0.11	-0.026	0.057	0.537	3.712	0.446	0.043	0	0	1	0.998	1	5
CAPN12	-0.045	0.034	0.113	0.395	5.303	0.506	0.04	0	0	1	0.998	1	7
CAPN13	-0.353	-0.106	0.14	0.397	16.459	0.002	0.126	0.053	75.697	4.115	0.998	1	5
CAPN14	-0.345	-0.145	0.055	0.156	11.221	0.024	0.102	0.029	64.352	2.805	0.998	1	5
CAPN15	-0.109	0.061	0.231	0.481	5.982	0.2	0.087	0.011	33.134	1.496	0.998	1	5
CAPN2	-0.068	0.081	0.229	0.288	3.92	0.417	0.076	0	0	1	0.998	1	5
CAPN3	-0.181	-0.017	0.146	0.834	0.878	0.928	0.083	0	0	1	0.998	1	5
CAPN5	-0.078	0.01	0.098	0.828	5.523	0.479	0.045	0	0	1	0.998	1	7
CAPN6	-0.06	-0.006	0.048	0.834	4.242	0.374	0.028	0.001	5.707	1.061	0.998	1	5
CAPN7	-0.134	-0.016	0.102	0.792	5.747	0.452	0.06	0	0	1	0.998	1	7
CAPN8	0.002	0.052	0.101	0.041	0.106	0.991	0.025	0	0	1	0.998	1	4
CAPN9	-0.08	-0.016	0.048	0.627	2.181	0.702	0.033	0	0	1	0.998	1	5
CAPNS1	-0.227	0.026	0.279	0.841	6.883	0.142	0.129	0.034	41.888	1.721	0.998	1	5
CAPNS2	-0.6	-0.082	0.436	0.757	11.279	0.01	0.264	0.174	73.401	3.76	0.998	1	4
CAPRIN1	-0.186	-0.02	0.146	0.815	11.111	0.085	0.085	0.022	45.998	1.852	0.998	1	7
CAPRIN2	-0.117	-0.011	0.095	0.843	4.423	0.62	0.054	0	0	1	0.998	1	7
CAPS	-0.063	0.03	0.123	0.531	4.546	0.603	0.047	0	0	1	0.998	1	7
CAPS2	-0.143	-0.033	0.078	0.563	7.875	0.247	0.056	0.005	23.808	1.312	0.998	1	7
CAPSL	-0.283	-0.106	0.07	0.238	12.762	0.013	0.09	0.024	68.656	3.19	0.998	1	5
CAPZA1	-0.009	0.248	0.505	0.059	7.238	0.124	0.131	0.037	44.736	1.809	0.998	1	5
CAPZA2	-0.312	0.065	0.441	0.736	9.725	0.045	0.192	0.107	58.869	2.431	0.998	1	5
CAPZA3	-0.083	-0.014	0.055	0.685	0.534	0.765	0.035	0	0	1	0.998	1	3
CAPZB	-0.074	0.063	0.201	0.368	3.968	0.41	0.07	0	0	1	0.998	1	5
CARD14	-0.336	0.04	0.417	0.834	11.197	0.011	0.192	0.089	73.206	3.732	0.998	1	4
CARD16	-0.15	0.142	0.433	0.341	2.51	0.643	0.149	0	0	1	0.998	1	5
CARD17	-0.37	-0.081	0.207	0.581	0.905	0.636	0.147	0	0	1	0.998	1	3
CARD18	-0.371	-0.102	0.168	0.459	5.871	0.053	0.137	0.037	65.932	2.935	0.998	1	3
CARD19	-0.114	0.036	0.185	0.641	0.788	0.852	0.076	0	0	1	0.998	1	4
CARD6	-0.071	0.259	0.588	0.124	8.425	0.077	0.168	0.07	52.519	2.106	0.998	1	5
CARD8	-0.121	0.047	0.215	0.583	1.87	0.76	0.086	0	0	1	0.998	1	5
CARD9	-0.178	0.035	0.247	0.749	2.726	0.605	0.108	0	0	1	0.998	1	5
CARF	-0.542	0.202	0.945	0.595	5.062	0.08	0.379	0.261	60.494	2.531	0.998	1	3
CARKD	-0.05	0.124	0.298	0.162	1.341	0.512	0.089	0	0	1	0.998	1	3
CARM1	-0.268	-0.108	0.051	0.184	3.191	0.785	0.081	0	0	1	0.998	1	7
CARMIL1	-0.172	0.019	0.21	0.843	0.087	0.957	0.097	0	0	1	0.998	1	3
CARMIL3	-0.166	-0.014	0.137	0.853	0.001	0.973	0.077	0	0	1	0.998	1	2
CARNMT1	-0.748	0.327	1.401	0.551	2.216	0.137	0.548	0.33	54.866	2.216	0.998	1	2
CARNS1	-0.154	0.042	0.237	0.677	7.189	0.207	0.1	0.017	30.447	1.438	0.998	1	6
CARS	-0.056	0.132	0.32	0.169	4.955	0.175	0.096	0.014	39.456	1.652	0.998	1	4
CARS1	-0.091	0.068	0.226	0.402	2.301	0.316	0.081	0.003	13.078	1.15	0.998	1	3
CARS2	-0.266	0.1	0.466	0.594	15.275	0.004	0.187	0.108	73.813	3.819	0.998	1	5
CARTPT	-0.232	-0.07	0.092	0.395	8.515	0.074	0.083	0.017	53.024	2.129	0.998	1	5
CASC11	-0.061	0.033	0.128	0.489	0.699	0.403	0.048	0	0	1	0.998	1	2
CASC2	-0.331	-0.115	0.1	0.294	6.547	0.088	0.11	0.022	54.175	2.182	0.998	1	4
CASC3	-0.11	0.027	0.164	0.699	7.131	0.309	0.07	0.005	15.857	1.188	0.998	1	7
CASC4	-0.653	-0.168	0.318	0.498	16.018	0.001	0.248	0.195	81.271	5.339	0.998	1	4
CASC5	-0.065	0.038	0.141	0.471	0.524	0.77	0.052	0	0	1	0.998	1	3
CASD1	-0.126	-0.052	0.022	0.169	3.614	0.729	0.038	0	0	1	0.998	1	7
CASK	-0.032	0.083	0.199	0.157	5.058	0.536	0.059	0	0	1	0.998	1	7
CASKIN1	-0.124	-0.039	0.046	0.366	7.611	0.179	0.043	0.003	34.307	1.522	0.998	1	6
CASKIN2	-0.172	-0.056	0.061	0.349	5.321	0.503	0.059	0	0	1	0.998	1	7
CASP1	-0.524	0.09	0.704	0.775	19.6	0.001	0.313	0.383	79.592	4.9	0.998	1	5
CASP10	-0.114	0.034	0.182	0.653	5.004	0.287	0.076	0.007	20.066	1.251	0.998	1	5
CASP12	-0.083	0.017	0.117	0.736	2.943	0.567	0.051	0	0	1	0.998	1	5
CASP14	-0.001	0.044	0.088	0.053	0.832	0.66	0.023	0	0	1	0.998	1	3
CASP2	-0.203	-0.021	0.16	0.817	6.969	0.138	0.093	0.017	42.603	1.742	0.998	1	5
CASP3	-0.188	0.076	0.341	0.571	2.636	0.621	0.135	0	0	1	0.998	1	5
CASP4	-0.232	0.043	0.318	0.761	5.449	0.244	0.14	0.026	26.589	1.362	0.998	1	5
CASP6	-0.054	0.119	0.292	0.177	1.221	0.875	0.088	0	0	1	0.998	1	5
CASP7	-0.043	0.169	0.38	0.118	5.357	0.253	0.108	0.015	25.332	1.339	0.998	1	5
CASP8	-0.584	-0.175	0.234	0.402	18.187	0.001	0.209	0.154	78.006	4.547	0.998	1	5
CASP9	-0.113	0.022	0.158	0.746	2.629	0.622	0.069	0	0	1	0.998	1	5
CASQ1	-0.579	-0.234	0.11	0.183	8.6	0.035	0.176	0.064	65.116	2.867	0.998	1	4
CASR	-0.042	0.023	0.087	0.486	4.6	0.331	0.033	0.001	13.04	1.15	0.998	1	5
CASS4	-0.228	-0.075	0.077	0.333	7.752	0.257	0.078	0.009	22.597	1.292	0.998	1	7
CAST	-0.054	0.065	0.185	0.284	6.092	0.413	0.061	0	1.502	1.015	0.998	1	7
CASTOR1	-0.295	-0.085	0.125	0.427	2.727	0.256	0.107	0.01	26.647	1.363	0.998	1	3
CASZ1	-0.111	0.032	0.175	0.661	14.216	0.027	0.073	0.017	57.793	2.369	0.998	1	7
CAT	-0.479	-0.219	0.041	0.099	17.478	0.008	0.133	0.066	65.671	2.913	0.998	1	7
CATIP-AS1	-0.1	0.093	0.286	0.345	0.891	0.345	0.098	0	0	1	0.998	1	2
CATSPER1	-0.032	0.02	0.071	0.456	3.499	0.478	0.026	0	0	1	0.998	1	5
CATSPER3	-0.092	-0.029	0.034	0.37	1.535	0.674	0.032	0	0	1	0.998	1	4
CATSPER4	-0.574	-0.261	0.051	0.102	0.875	0.35	0.16	0	0	1	0.998	1	2
CATSPERD	-0.011	0.017	0.045	0.23	0.883	0.643	0.014	0	0	1	0.998	1	3
CATSPERG	-0.054	0.011	0.076	0.736	5.797	0.326	0.033	0.001	13.748	1.159	0.998	1	6
CAV1	-0.413	0.053	0.52	0.823	6.313	0.177	0.238	0.095	36.639	1.578	0.998	1	5
CAV2	-0.102	0.011	0.124	0.849	3.77	0.438	0.058	0	0	1	0.998	1	5
CAV3	-0.009	0.034	0.077	0.126	2.157	0.707	0.022	0	0	1	0.998	1	5
CAVIN1	-0.008	0.146	0.299	0.063	0.426	0.514	0.078	0	0	1	0.998	1	2
CAVIN2	-0.38	-0.088	0.204	0.553	2.73	0.255	0.149	0.019	26.749	1.365	0.998	1	3
CBFA2T2	-0.18	-0.043	0.093	0.536	3.135	0.535	0.07	0	0	1	0.998	1	5
CBFA2T3	-0.555	-0.039	0.477	0.882	19.996	0.001	0.263	0.246	79.996	4.999	0.998	1	5
CBFB	-0.293	0.082	0.457	0.67	12.879	0.012	0.191	0.118	68.942	3.22	0.998	1	5
CBL	-0.152	0.014	0.18	0.871	3.616	0.461	0.085	0	0	1	0.998	1	5
CBLB	-0.002	0.252	0.505	0.051	5.256	0.262	0.129	0.02	23.897	1.314	0.998	1	5
CBLC	-0.107	-0.017	0.072	0.708	1.997	0.368	0.046	0	0	1	0.998	1	3
CBLIF	-0.042	0.085	0.211	0.189	0.013	0.909	0.064	0	0	1	0.998	1	2
CBLL1	-0.184	-0.049	0.086	0.479	2.389	0.665	0.069	0	0	1	0.998	1	5
CBLL2	-0.271	-0.067	0.137	0.519	0.016	0.9	0.104	0	0	1	0.998	1	2
CBLN1	-0.065	0.013	0.092	0.743	4.637	0.327	0.04	0.001	13.733	1.159	0.998	1	5
CBLN2	-0.119	-0.041	0.037	0.306	0.929	0.92	0.04	0	0	1	0.998	1	5
CBLN3	-0.031	0.092	0.216	0.142	1.168	0.978	0.063	0	0	1	0.998	1	7
CBLN4	-0.09	0.026	0.142	0.661	10.858	0.028	0.059	0.009	63.16	2.714	0.998	1	5
CBR1	-0.039	0.091	0.221	0.169	7.279	0.296	0.066	0.005	17.573	1.213	0.998	1	7
CBR3	-0.135	0.117	0.369	0.363	13.455	0.036	0.128	0.05	55.407	2.243	0.998	1	7
CBR3-AS1	-0.054	-0.008	0.039	0.749	0.85	0.357	0.023	0	0	1	0.998	1	2
CBR4	-0.107	0.023	0.154	0.725	3.821	0.701	0.066	0	0	1	0.998	1	7
CBS	-0.113	0.011	0.134	0.866	3.677	0.597	0.063	0	0	1	0.998	1	6
CBWD1	-0.297	0.058	0.413	0.75	0.384	0.825	0.181	0	0	1	0.998	1	3
CBWD2	-0.352	0.062	0.475	0.771	0.262	0.609	0.211	0	0	1	0.998	1	2
CBWD3	-0.699	-0.116	0.467	0.696	0.343	0.558	0.298	0	0	1	0.998	1	2
CBWD5	-0.335	0.048	0.431	0.806	2.673	0.263	0.195	0.031	25.185	1.337	0.998	1	3
CBX1	-0.174	-0.052	0.07	0.404	4.924	0.554	0.062	0	0	1	0.998	1	7
CBX3	-0.108	0.11	0.328	0.322	0.745	0.946	0.111	0	0	1	0.998	1	5
CBX3P2	-0.238	0.073	0.383	0.648	3.291	0.193	0.159	0.033	39.236	1.646	0.998	1	3
CBX4	-0.105	0.084	0.273	0.383	15.278	0.018	0.096	0.035	60.727	2.546	0.998	1	7
CBX5	-0.287	-0.114	0.06	0.2	14.213	0.027	0.089	0.026	57.785	2.369	0.998	1	7
CBX6	-0.004	0.156	0.317	0.056	7.974	0.24	0.082	0.011	24.76	1.329	0.998	1	7
CBX7	-0.158	0.012	0.182	0.889	9.646	0.14	0.087	0.019	37.8	1.608	0.998	1	7
CBY1	-0.113	0.013	0.14	0.837	9.524	0.146	0.064	0.009	37.002	1.587	0.998	1	7
CBY2	-0.418	-0.214	-0.01	0.04	0.496	0.481	0.104	0	0	1	0.998	1	2
CBY3	0.001	0.034	0.066	0.044	1.002	0.801	0.017	0	0	1	0.998	1	4
CC2D1A	-0.124	-0.014	0.097	0.808	6.367	0.383	0.056	0.002	5.76	1.061	0.998	1	7
CC2D1B	-0.114	-0.012	0.09	0.817	5.599	0.47	0.052	0	0	1	0.998	1	7
CC2D2A	-0.041	0.036	0.112	0.36	6.337	0.386	0.039	0.001	5.325	1.056	0.998	1	7
CC2D2B	-0.099	-0.023	0.052	0.549	3.478	0.747	0.039	0	0	1	0.998	1	7
CCAR1	-0.048	0.133	0.315	0.15	5.507	0.481	0.093	0	0	1	0.998	1	7
CCAR2	-0.107	0.017	0.141	0.794	0.087	0.767	0.063	0	0	1	0.998	1	2
CCBE1	-0.223	-0.029	0.166	0.773	20.334	0	0.099	0.033	80.329	5.084	0.998	1	5
CCBL1	-0.048	0.021	0.09	0.556	1.749	0.417	0.035	0	0	1	0.998	1	3
CCBL2	-0.139	0.056	0.25	0.574	0.224	0.894	0.099	0	0	1	0.998	1	3
CCBP2	-0.212	0.193	0.598	0.351	1.388	0.239	0.207	0.038	27.969	1.388	0.998	1	2
CCDC101	-0.121	0.098	0.316	0.381	2.565	0.277	0.112	0.01	22.022	1.282	0.998	1	3
CCDC102A	-0.051	0.025	0.101	0.52	3.147	0.677	0.039	0	0	1	0.998	1	6
CCDC102B	-0.097	0.058	0.214	0.463	9.785	0.134	0.079	0.014	38.684	1.631	0.998	1	7
CCDC103	-0.379	-0.123	0.132	0.343	8.878	0.012	0.13	0.035	77.471	4.439	0.998	1	3
CCDC105	-0.032	0.073	0.178	0.173	0.085	0.958	0.054	0	0	1	0.998	1	3
CCDC106	-0.246	-0.039	0.168	0.713	10.451	0.107	0.106	0.028	42.591	1.742	0.998	1	7
CCDC107	-0.17	-0.048	0.074	0.443	4.939	0.552	0.062	0	0	1	0.998	1	7
CCDC108	-0.051	0.017	0.086	0.619	2.055	0.358	0.035	0	2.657	1.027	0.998	1	3
CCDC109B	-0.101	0.18	0.462	0.209	0.913	0.634	0.144	0	0	1	0.998	1	3
CCDC11	-0.132	-0.029	0.075	0.585	0.677	0.713	0.053	0	0	1	0.998	1	3
CCDC110	-0.093	-0.009	0.074	0.825	5.166	0.271	0.042	0.003	22.574	1.292	0.998	1	5
CCDC112	-0.09	0.06	0.21	0.434	2.924	0.818	0.077	0	0	1	0.998	1	7
CCDC113	-0.155	-0.074	0.007	0.074	2.376	0.795	0.041	0	0	1	0.998	1	6
CCDC114	-0.26	-0.057	0.146	0.582	5.628	0.131	0.104	0.017	46.693	1.876	0.998	1	4
CCDC117	-0.185	-0.043	0.1	0.557	8.309	0.216	0.073	0.01	27.787	1.385	0.998	1	7
CCDC12	-0.074	0.037	0.147	0.516	2.652	0.851	0.056	0	0	1	0.998	1	7
CCDC120	-0.101	0.048	0.198	0.527	15.292	0.018	0.076	0.018	60.765	2.549	0.998	1	7
CCDC121	-0.076	-0.005	0.065	0.879	0.898	0.989	0.036	0	0	1	0.998	1	7
CCDC122	-0.166	-0.041	0.084	0.522	4.167	0.654	0.064	0	0	1	0.998	1	7
CCDC124	-0.035	0.016	0.066	0.546	3.79	0.705	0.026	0	0	1	0.998	1	7
CCDC125	-0.267	0.052	0.372	0.748	29.848	0	0.163	0.126	79.898	4.975	0.998	1	7
CCDC126	-0.142	-0.016	0.109	0.801	2.261	0.894	0.064	0	0	1	0.998	1	7
CCDC127	-0.17	-0.014	0.142	0.861	7.191	0.304	0.08	0.007	16.566	1.199	0.998	1	7
CCDC129	-0.128	0.116	0.36	0.351	7.121	0.028	0.125	0.03	71.914	3.56	0.998	1	3
CCDC130	-0.092	0.079	0.25	0.365	1.564	0.668	0.087	0	0	1	0.998	1	4
CCDC132	-0.078	0.036	0.15	0.535	0.113	0.945	0.058	0	0	1	0.998	1	3
CCDC134	-0.068	0.036	0.14	0.498	7.231	0.3	0.053	0.003	17.023	1.205	0.998	1	7
CCDC135	-0.042	0.017	0.076	0.568	0.144	0.931	0.03	0	0	1	0.998	1	3
CCDC136	-0.143	0.023	0.189	0.784	17.973	0.006	0.085	0.026	66.616	2.995	0.998	1	7
CCDC137	-0.078	0.072	0.223	0.344	7.248	0.203	0.077	0.01	31.017	1.45	0.998	1	6
CCDC14	-0.103	0.032	0.167	0.646	4.712	0.581	0.069	0	0	1	0.998	1	7
CCDC140	-0.119	0.075	0.269	0.449	1.16	0.56	0.099	0	0	1	0.998	1	3
CCDC141	-0.254	-0.073	0.108	0.429	16.762	0.01	0.092	0.028	64.205	2.794	0.998	1	7
CCDC142	-0.129	0.052	0.234	0.573	12.539	0.051	0.093	0.026	52.151	2.09	0.998	1	7
CCDC144CP	-0.114	0.129	0.372	0.296	0.63	0.427	0.124	0	0	1	0.998	1	2
CCDC146	-0.106	0.092	0.289	0.363	7.095	0.312	0.101	0.011	15.433	1.182	0.998	1	7
CCDC147	-0.126	-0.039	0.047	0.374	1.976	0.372	0.044	0	0	1	0.998	1	3
CCDC148	-0.115	-0.045	0.025	0.207	1.539	0.82	0.036	0	0	1	0.998	1	5
CCDC149	-0.031	0.037	0.104	0.284	6.09	0.413	0.034	0	1.485	1.015	0.998	1	7
CCDC15	-0.125	-0.022	0.081	0.676	6.019	0.421	0.053	0	0.315	1.003	0.998	1	7
CCDC150	-0.218	-0.044	0.13	0.619	22.227	0	0.089	0.028	77.505	4.445	0.998	1	6
CCDC151	-0.075	0.042	0.159	0.48	0.622	0.733	0.06	0	0	1	0.998	1	3
CCDC152	-0.1	0.115	0.33	0.296	13.817	0.032	0.11	0.038	56.576	2.303	0.998	1	7
CCDC153	0	0.069	0.137	0.049	4.52	0.607	0.035	0	0	1	0.998	1	7
CCDC154	-0.426	-0.173	0.079	0.177	22.678	0	0.129	0.058	77.953	4.536	0.998	1	6
CCDC155	-0.124	-0.025	0.074	0.618	2.449	0.294	0.05	0.003	18.325	1.224	0.998	1	3
CCDC157	-0.116	-0.032	0.052	0.452	5.508	0.357	0.043	0.001	9.224	1.102	0.998	1	6
CCDC158	-0.227	-0.09	0.047	0.2	9.799	0.044	0.07	0.012	59.179	2.45	0.998	1	5
CCDC159	-0.219	-0.039	0.141	0.672	10.268	0.068	0.092	0.023	51.305	2.054	0.998	1	6
CCDC162P	-0.664	-0.32	0.024	0.068	0.492	0.483	0.175	0	0	1	0.998	1	2
CCDC166	-0.199	-0.072	0.055	0.265	0.977	0.613	0.065	0	0	1	0.998	1	3
CCDC167	-0.278	-0.079	0.119	0.434	4.922	0.425	0.101	0	0	1	0.998	1	6
CCDC168	-0.048	-0.007	0.034	0.731	2.645	0.619	0.021	0	0	1	0.998	1	5
